l,mu,rho,eta,dp_dx,B,Y,MI-DL_pi1,SI-DL_pi1
1.0,0.006007111284,0.6429502926,0.5977867796,0.3904615089,0.1971030835,242.27509888426007,19.14442708153469,18.346961704875255
1.0,0.00281580534,0.3730068157,3.677058697,0.3293247699,0.1742367455,540.6747251981076,25.037545211115074,23.466589082645893
1.0,0.001448664486,7.663279293,0.9780310855,0.326777872,0.1205363109,37688.40027322506,106.66795194477274,98.0064520168678
1.0,0.002502240419,0.7157519849,5.119559003,0.3074851807,0.507250276,1222.987486203961,32.86288572310482,31.31874933670175
1.0,0.007248946103,1.27752582,1.142993543,0.3252740523,0.3940757751,273.8504970501421,19.97228966094709,19.24811124986018
1.0,0.00365145346,5.470675081,1.519509084,0.2305477014,0.5748707428,3277.3635943280856,45.695103315383086,43.77357209962288
1.0,0.003322053694,5.934497558,4.918076448,0.1156265572,0.7404130181,2155.741404283156,39.73979030898587,37.933479043818075
1.0,0.002859043901,8.701653762,1.140897831,0.4685399913,0.9510140137,19307.686881614816,79.50561012234037,76.5591699555279
1.0,0.002800107728,5.218497404,0.6871957991,0.3101317955,0.7113145793,7680.390201892322,59.222735594485926,57.398352154280346
1.0,0.004554434784,0.1113857842,0.3869028485,0.1893693303,0.5434211548,32.71801970392684,10.051854542346632,10.113471668276514
1.0,0.003195058554,2.231076655,0.6071725425,0.2841920165,0.7389359419,2176.353513623787,39.65753793930335,38.84192397423852
1.0,0.001429427425,2.612121197,3.146546749,0.2428839099,0.2317944337,10234.099337286078,68.04206399589485,63.31629580015486
1.0,0.00576085662,0.2092028009,5.950850461,0.377204419,0.1808927995,83.4158584057866,13.403714867025862,12.58205898647365
1.0,0.001590189794,0.184103164,2.365578867,0.1613453227,0.1333297375,409.8214101968759,22.818516768816654,21.558715617166133
1.0,0.003890962272,0.7030831452,9.435817496,0.2988892252,0.9544698462,479.3609921029175,24.093812969319817,23.19366037435887
1.0,0.001980010676,4.042636787,0.1993953269,0.112764096,0.2950463657,4144.762560067673,48.902987739456584,47.515071881523916
1.0,0.005169116661,0.546397201,0.4806301325,0.1537171748,0.2364269322,108.55110122007537,14.675430493527083,14.280459095744902
1.0,0.008795573566,0.5405308436,6.638131113,0.2470977471,0.21084302,60.558792586446245,12.047396992728894,11.307153288624384
1.0,0.001188309506,3.414808585,5.253698215,0.2356991279,0.7176124208,19154.63340308456,83.20969413353377,78.87445020793699
1.0,0.00208738489,0.751376564,3.667547902,0.3121792547,0.5285181382,1870.5926231242765,37.87086624160051,36.22824330295341
1.0,0.001391529023,0.3617696467,1.722195048,0.1916286205,0.1255848248,1248.518917184838,33.09491986784965,31.11239541207797
1.0,0.009950644159,0.1268433839,4.805601325,0.115775171,0.4665366071,5.184997178918532,5.301084776964255,5.18580782896577
1.0,0.00565712109,0.1002283879,0.4890685663,0.2303302957,0.4915697665,24.00583721393677,8.967844059765632,8.976784299711936
1.0,0.001039036537,1.771997612,3.32526931,0.2737441808,0.3700041683,14869.06053688583,76.9017065821848,72.39014746715534
1.0,0.001287526036,0.5191435639,1.143134147,0.2710439986,0.1685338662,2925.6163147545417,44.111806402371094,41.72108002351436
1.0,0.002117394216,0.497877399,9.756905109,0.1036229603,0.1719544762,402.22245629414306,22.68402941782944,21.12769806771923
1.0,0.00164865047,0.3341522774,2.872871864,0.3359932085,0.6239078843,1429.0058392832455,34.64272171165089,33.53884243483809
1.0,0.005613426999,0.1297777838,0.4104531889,0.2678621366,0.5331774173,36.11737700651033,10.331603936000418,10.349697360184392
1.0,0.001742044562,0.2166370748,0.4870583495,0.1111730658,0.60310895,233.82611890550095,19.94550758561799,19.963521763122237
1.0,0.003117902155,0.104505576,5.573191182,0.2574728751,0.9242454203,93.86266849386578,14.05624724240814,13.82205800070565
1.0,0.003584935848,1.306782919,2.025546467,0.2015275787,0.7295727126,697.489667745357,27.41620148917061,26.65616340916546
1.0,0.001175335334,3.272473874,9.849890042,0.1940498588,0.2899312239,14889.13873917315,77.59671796773493,71.54700805975014
1.0,0.002153444156,0.764105488,0.1149572161,0.3157285808,0.2435713704,1782.30521637075,37.38388872843043,36.59614369512793
1.0,0.001474841055,0.1437932035,0.1005203304,0.2282793959,0.1734233084,506.24509143631667,24.733844019235754,24.406293403578644
1.0,0.001890838285,2.743163178,0.5723072137,0.2427784351,0.2721354555,6378.674343262849,57.28932756570613,54.67292675639953
1.0,0.001984328297,0.1063468847,0.2477986571,0.3388146173,0.1957037106,311.2103716476061,20.9455737082514,20.51281839336782
