repeat,random_state,method,n_samples,theta_over_pi,theta_abs_error,normalized_error,objective_error,mutual_information,si_score,bandwidth
28,70,MI-DL,300,0.25570300429609605,0.005703004296096048,0.022812017184384192,0.049262386902896096,1.2814569584897262,,
28,70,SI-DL,300,0.2515262360048299,0.0015262360048298729,0.0061049440193194915,0.025387294370689872,,0.9746127056293101,0.07
28,70,MI-DL,400,0.25295206461429526,0.002952064614295258,0.011808258457181031,0.02901677234717386,1.5014441486696768,,
28,70,SI-DL,400,0.25043295883926087,0.0004329588392608663,0.0017318353570434653,0.018610752113073503,,0.9813892478869265,0.057499999999999996
28,70,MI-DL,500,0.25030819030928575,0.00030819030928574964,0.0012327612371429986,0.021357558044219897,1.6197716904108503,,
28,70,SI-DL,500,0.25174945221720824,0.001749452217208236,0.006997808868832944,0.017265372566167003,,0.982734627433833,0.055
28,70,MI-DL,650,0.2505710012823861,0.0005710012823860744,0.0022840051295442976,0.017326718004311494,1.725547352880744,,
28,70,SI-DL,650,0.25132049628798014,0.001320496287980144,0.005281985151920576,0.015547433672252975,,0.984452566327747,0.052500000000000005
28,70,MI-DL,800,0.25001502990630753,1.5029906307528762e-05,6.011962523011505e-05,0.013697463606328947,1.8235183782020368,,
28,70,SI-DL,800,0.25114888919840245,0.0011488891984024474,0.00459555679360979,0.016138555851967107,,0.9838614441480329,0.055
28,70,MI-DL,1000,0.2500408611562652,4.086115626522613e-05,0.00016344462506090451,0.012719013821119469,1.8793189240778432,,
28,70,SI-DL,1000,0.2511704928285908,0.0011704928285907745,0.004681971314363098,0.015264321317187468,,0.9847356786828125,0.05
29,71,MI-DL,30,0.20592091977223292,0.044079080227767076,0.1763163209110683,0.5558970630417891,0.1822736772796576,,
29,71,SI-DL,30,0.25210124226638536,0.0021012422663853614,0.008404969065541446,0.014709763120767327,,0.9852902368792327,0.09
29,71,MI-DL,40,0.2715460877696215,0.021546087769621525,0.0861843510784861,0.4068979694642341,0.2704458647489778,,
29,71,SI-DL,40,0.2512509247605733,0.0012509247605733131,0.005003699042293253,0.0537695889650085,,0.9462304110349915,0.09
29,71,MI-DL,50,0.26153018915081694,0.011530189150816939,0.046120756603267754,0.31029820421407894,0.2859113532783031,,
29,71,SI-DL,50,0.24219575058228066,0.0078042494177193444,0.031216997670877378,0.04087502591691139,,0.9591249740830886,0.09
29,71,MI-DL,60,0.26206163649972397,0.012061636499723971,0.048246545998895884,0.1678172984127195,0.3511803477741289,,
29,71,SI-DL,60,0.25133219656549155,0.0013321965654915502,0.005328786261966201,0.0160637237896325,,0.9839362762103675,0.09
29,71,MI-DL,75,0.2553272170222791,0.005327217022279118,0.021308868089116473,0.15896818511869165,0.49178602317539255,,
29,71,SI-DL,75,0.247596295050324,0.002403704949676011,0.009614819798704044,0.016872887431011785,,0.9831271125689882,0.09
29,71,MI-DL,100,0.24174321377279162,0.00825678622720838,0.03302714490883352,0.11336308039638258,0.6601920937504815,,
29,71,SI-DL,100,0.251594584817138,0.0015945848171379784,0.006378339268551914,0.02400452377603257,,0.9759954762239674,0.09
29,71,MI-DL,130,0.23895533224519352,0.011044667754806475,0.0441786710192259,0.07601370914835755,0.8823966437379598,,
29,71,SI-DL,130,0.2482764250036951,0.0017235749963049052,0.006894299985219621,0.020072333770609352,,0.9799276662293906,0.08
29,71,MI-DL,160,0.2415846301434918,0.008415369856508204,0.033661479426032814,0.06420885141974904,0.9879835094591538,,
29,71,SI-DL,160,0.25047798654886144,0.0004779865488614421,0.0019119461954457684,0.018914946853596182,,0.9810850531464038,0.0775
29,71,MI-DL,200,0.23675815570855885,0.013241844291441152,0.052967377165764606,0.048175655166856575,1.1625435521546867,,
29,71,SI-DL,200,0.24650055962059247,0.0034994403794075257,0.013997761517630103,0.021450312764243806,,0.9785496872357562,0.065
29,71,MI-DL,300,0.24557408734322667,0.004425912656773334,0.017703650627093337,0.025906640715722302,1.3985717611813264,,
29,71,SI-DL,300,0.246306501058421,0.0036934989415789987,0.014773995766315995,0.019341744029931607,,0.9806582559700684,0.07
29,71,MI-DL,400,0.2472400548550124,0.002759945144987591,0.011039780579950365,0.023515053709865882,1.5356973513243046,,
29,71,SI-DL,400,0.247791962550665,0.0022080374493350097,0.008832149797340039,0.014828894865614117,,0.9851711051343859,0.057499999999999996
29,71,MI-DL,500,0.2493442478234561,0.0006557521765439001,0.0026230087061756002,0.019468562882181746,1.5995276196461878,,
29,71,SI-DL,500,0.24895665088359736,0.0010433491164026365,0.004173396465610546,0.013523129452077565,,0.9864768705479224,0.055
29,71,MI-DL,650,0.247943234871139,0.0020567651288609934,0.008227060515443974,0.01627220422612747,1.6865046135591415,,
29,71,SI-DL,650,0.24967153299590988,0.0003284670040901161,0.0013138680163604644,0.014132957409088043,,0.985867042590912,0.052500000000000005
29,71,MI-DL,800,0.24778334894357945,0.002216651056420549,0.008866604225682195,0.01290286851208987,1.8104387437457916,,
29,71,SI-DL,800,0.2492269752267178,0.0007730247732821993,0.0030920990931287973,0.014092878664969777,,0.9859071213350302,0.055
29,71,MI-DL,1000,0.249443022611897,0.0005569773881030082,0.002227909552412033,0.011259025525304197,1.8602412393308905,,
29,71,SI-DL,1000,0.24851120293266854,0.0014887970673314599,0.0059551882693258396,0.012370491411957119,,0.9876295085880429,0.05
30,72,MI-DL,30,0.3838880286106461,0.13388802861064608,0.5355521144425843,0.8803846679079276,0.12951466786957866,,
30,72,SI-DL,30,0.2590242514367299,0.009024251436729913,0.03609700574691965,0.02619069419739606,,0.9738093058026039,0.09
30,72,MI-DL,40,0.30225505058193214,0.05225505058193214,0.20902020232772855,0.6616586032508655,0.21644281618799432,,
30,72,SI-DL,40,0.26074618511917586,0.010746185119175855,0.04298474047670342,0.03653055758907109,,0.9634694424109289,0.09
30,72,MI-DL,50,0.304163447482849,0.054163447482849014,0.21665378993139606,0.7317459403884663,0.17588365554842778,,
30,72,SI-DL,50,0.2504725587076013,0.0004725587076013227,0.0018902348304052907,0.028893159704263982,,0.971106840295736,0.09
30,72,MI-DL,60,0.2701870434131012,0.02018704341310118,0.08074817365240472,0.40416013281889673,0.3228797028962793,,
30,72,SI-DL,60,0.25374179804861147,0.0037417980486114666,0.014967192194445866,0.022733190096805966,,0.977266809903194,0.09
30,72,MI-DL,75,0.25272812362611274,0.002728123626112744,0.010912494504450976,0.31926674162444213,0.45249529885390327,,
30,72,SI-DL,75,0.25250837326407993,0.0025083732640799328,0.010033493056319731,0.059414583012263766,,0.9405854169877362,0.09
30,72,MI-DL,100,0.2409991823253984,0.009000817674601591,0.036003270698406364,0.2304774528406013,0.6292801062373821,,
30,72,SI-DL,100,0.2507127534705826,0.0007127534705825833,0.0028510138823303333,0.04780898813615109,,0.9521910118638489,0.09
30,72,MI-DL,130,0.252181125052538,0.00218112505253798,0.00872450021015192,0.15083332090253285,0.7977597437368393,,
30,72,SI-DL,130,0.2522116585051083,0.0022116585051082938,0.008846634020433175,0.03803328007859208,,0.9619667199214079,0.08
30,72,MI-DL,160,0.23779199738008938,0.012208002619910618,0.048832010479642474,0.09849178578640183,0.9234724740171547,,
30,72,SI-DL,160,0.2521744244684988,0.0021744244684988034,0.008697697873995214,0.03177614428177955,,0.9682238557182204,0.0775
30,72,MI-DL,200,0.24699060202603396,0.0030093979739660437,0.012037591895864175,0.04726407281310907,1.1724604283629452,,
30,72,SI-DL,200,0.25006050658546186,6.0506585461861384e-05,0.00024202634184744554,0.01949776965804806,,0.9805022303419519,0.065
30,72,MI-DL,300,0.24767015168694062,0.0023298483130593794,0.009319393252237518,0.030353657670959728,1.4025962948885518,,
30,72,SI-DL,300,0.2501437197669493,0.00014371976694932398,0.0005748790677972959,0.017722126351000456,,0.9822778736489995,0.07
30,72,MI-DL,400,0.24963288438437906,0.0003671156156209443,0.0014684624624837772,0.025437865663674068,1.5099845024805347,,
30,72,SI-DL,400,0.2515640131501982,0.001564013150198218,0.006256052600792872,0.017096369132475364,,0.9829036308675246,0.057499999999999996
30,72,MI-DL,500,0.24831500039055365,0.001684999609446347,0.006739998437785388,0.019690318429398144,1.6263822999404196,,
30,72,SI-DL,500,0.24917253929859232,0.000827460701407684,0.003309842805630736,0.017731443094212818,,0.9822685569057872,0.055
30,72,MI-DL,650,0.24985841374363973,0.00014158625636026545,0.0005663450254410618,0.017473515644506995,1.710116971641698,,
30,72,SI-DL,650,0.2505177446521625,0.0005177446521624773,0.0020709786086499093,0.01685816874080348,,0.9831418312591965,0.052500000000000005
30,72,MI-DL,800,0.25192503439896735,0.0019250343989673513,0.007700137595869405,0.014509644787259815,1.811484631333557,,
30,72,SI-DL,800,0.25046336032895855,0.00046336032895855084,0.0018534413158342034,0.017155816005781532,,0.9828441839942185,0.055
30,72,MI-DL,1000,0.24985690852917586,0.00014309147082414153,0.0005723658832965661,0.013780510080206474,1.8163866823812427,,
30,72,SI-DL,1000,0.25050094179887156,0.000500941798871557,0.002003767195486228,0.015273157835276163,,0.9847268421647238,0.05
31,73,MI-DL,30,0.7329756878214054,0.48297568782140543,1.9319027512856217,0.4674531191417676,0.23406652491580626,,
31,73,SI-DL,30,0.22490625946926715,0.02509374053073285,0.1003749621229314,0.01211617069019122,,0.9878838293098088,0.09
31,73,MI-DL,40,0.31969802589329127,0.06969802589329127,0.2787921035731651,0.201681841856409,0.19410456267276643,,
31,73,SI-DL,40,0.24361634267958288,0.006383657320417124,0.025534629281668497,0.009708305201636014,,0.990291694798364,0.09
31,73,MI-DL,50,0.264482262395946,0.014482262395946022,0.05792904958378409,0.19644459839759232,0.3789492958122107,,
31,73,SI-DL,50,0.2443658443005656,0.005634155699434401,0.022536622797737604,0.032080218228398016,,0.967919781771602,0.09
31,73,MI-DL,60,0.266140136756512,0.01614013675651199,0.06456054702604797,0.1928654364028732,0.4461710702484005,,
31,73,SI-DL,60,0.24461177291398842,0.005388227086011582,0.02155290834404633,0.03712384546771663,,0.9628761545322834,0.09
31,73,MI-DL,75,0.2661634682959425,0.016163468295942507,0.06465387318377003,0.10746796837086707,0.6470663201362123,,
31,73,SI-DL,75,0.250395591338118,0.0003955913381180065,0.001582365352472026,0.02956256452317041,,0.9704374354768296,0.09
31,73,MI-DL,100,0.2641582934269971,0.014158293426997093,0.05663317370798837,0.1500906085295907,0.6354645200471891,,
31,73,SI-DL,100,0.2509240851312327,0.0009240851312327103,0.003696340524930841,0.03408013829286616,,0.9659198617071338,0.09
31,73,MI-DL,130,0.25363786778698194,0.003637867786981941,0.014551471147927764,0.07474054423422755,0.8273621328928842,,
31,73,SI-DL,130,0.25063850248587155,0.0006385024858715505,0.002554009943486202,0.024019393483757367,,0.9759806065162426,0.08
31,73,MI-DL,160,0.24476712911475512,0.005232870885244878,0.020931483540979512,0.07828295249257078,0.859971270214718,,
31,73,SI-DL,160,0.2500958534260264,9.585342602641544e-05,0.0003834137041056618,0.026472585558854678,,0.9735274144411453,0.0775
31,73,MI-DL,200,0.2539579191235695,0.00395791912356952,0.01583167649427808,0.049788860567230454,1.042647598183505,,
31,73,SI-DL,200,0.25047159214844256,0.0004715921484425567,0.0018863685937702268,0.014811946395483888,,0.9851880536045161,0.065
31,73,MI-DL,300,0.25293515542638856,0.002935155426388558,0.011740621705554233,0.03355681293398191,1.2966302052120504,,
31,73,SI-DL,300,0.25000061698256726,6.169825672586171e-07,2.4679302690344684e-06,0.01881254612792782,,0.9811874538720722,0.07
31,73,MI-DL,400,0.2511844947335608,0.0011844947335608036,0.004737978934243214,0.023304236971941016,1.4743515199184243,,
31,73,SI-DL,400,0.2494297696290031,0.0005702303709969048,0.002280921483987619,0.016545691107815896,,0.9834543088921841,0.057499999999999996
31,73,MI-DL,500,0.24732302227936465,0.002676977720635354,0.010707910882541416,0.021368158759686402,1.5501792616032581,,
31,73,SI-DL,500,0.2483351473836054,0.0016648526163945965,0.006659410465578386,0.016066971261128438,,0.9839330287388716,0.055
31,73,MI-DL,650,0.25309556648628545,0.0030955664862854504,0.012382265945141802,0.01819041822983983,1.6895311485041695,,
31,73,SI-DL,650,0.2499029908585774,9.700914142260486e-05,0.00038803656569041944,0.016012751350936272,,0.9839872486490637,0.052500000000000005
31,73,MI-DL,800,0.2492525404777246,0.0007474595222753955,0.002989838089101582,0.014827518715394878,1.7980784486268009,,
31,73,SI-DL,800,0.2495605391747535,0.00043946082524651264,0.0017578433009860506,0.016951409579782917,,0.9830485904202171,0.055
31,73,MI-DL,1000,0.2513523767795711,0.0013523767795711183,0.005409507118284473,0.013476628367007956,1.8384444866355105,,
31,73,SI-DL,1000,0.2503412686672834,0.0003412686672834009,0.0013650746691336035,0.014906440744373972,,0.985093559255626,0.05
32,74,MI-DL,30,0.26852109040394395,0.01852109040394395,0.0740843616157758,0.5799983143195596,0.19694845488189205,,
32,74,SI-DL,30,0.2373412210806523,0.01265877891934769,0.05063511567739076,0.10194352552184771,,0.8980564744781523,0.09
32,74,MI-DL,40,0.3053320888475127,0.05533208884751267,0.2213283553900507,0.2241909415075583,0.3301272764359231,,
32,74,SI-DL,40,0.2360701705265446,0.01392982947345539,0.05571931789382156,0.01200937210353148,,0.9879906278964685,0.09
32,74,MI-DL,50,0.23559475469709001,0.014405245302909986,0.05762098121163994,0.13690091290620693,0.4573006502471566,,
32,74,SI-DL,50,0.22827381776263092,0.02172618223736908,0.08690472894947632,0.031241708483592312,,0.9687582915164077,0.09
32,74,MI-DL,60,0.25693240594351285,0.006932405943512854,0.027729623774051415,0.1874190055461675,0.39284617607069805,,
32,74,SI-DL,60,0.24257037278650326,0.007429627213496742,0.02971850885398697,0.014101929017037995,,0.985898070982962,0.09
32,74,MI-DL,75,0.2426427067379028,0.007357293262097192,0.029429173048388768,0.23828042667820012,0.43357485602406953,,
32,74,SI-DL,75,0.25115871898940634,0.0011587189894063377,0.004634875957625351,0.033114885495684754,,0.9668851145043152,0.09
32,74,MI-DL,100,0.24474224133132744,0.005257758668672563,0.021031034674690252,0.16074018243426796,0.6186742858537322,,
32,74,SI-DL,100,0.2500507687716949,5.076877169490901e-05,0.00020307508677963604,0.02271288818444883,,0.9772871118155512,0.09
32,74,MI-DL,130,0.24984213003322242,0.00015786996677757958,0.0006314798671103183,0.1011429210846116,0.8094116361463009,,
32,74,SI-DL,130,0.2502046116643572,0.00020461166435720157,0.0008184466574288063,0.021391072168433944,,0.9786089278315661,0.08
32,74,MI-DL,160,0.25257015565847973,0.0025701556584797336,0.010280622633918934,0.058788090601307685,1.0279835426403663,,
32,74,SI-DL,160,0.2517605954589821,0.001760595458982106,0.007042381835928424,0.01503307877323623,,0.9849669212267638,0.0775
32,74,MI-DL,200,0.2501126723304398,0.0001126723304398225,0.00045068932175929,0.050350932999562815,1.1402616782814698,,
32,74,SI-DL,200,0.25115316817030503,0.00115316817030503,0.00461267268122012,0.01736527075496397,,0.982634729245036,0.065
32,74,MI-DL,300,0.24850566832110532,0.001494331678894678,0.005977326715578712,0.024190596638347207,1.4373831027603536,,
32,74,SI-DL,300,0.2495632155464809,0.0004367844535191068,0.001747137814076427,0.016010234947457125,,0.9839897650525429,0.07
32,74,MI-DL,400,0.25235638195153387,0.00235638195153387,0.00942552780613548,0.02199212530908135,1.5324958322141011,,
32,74,SI-DL,400,0.2522294164738774,0.0022294164738774214,0.008917665895509685,0.015058021039215275,,0.9849419789607847,0.057499999999999996
32,74,MI-DL,500,0.25232253129928867,0.002322531299288666,0.009290125197154664,0.020228972185120386,1.6369173512453807,,
32,74,SI-DL,500,0.251303379360742,0.0013033793607419852,0.005213517442967941,0.017422365548940832,,0.9825776344510592,0.055
32,74,MI-DL,650,0.25250482921173034,0.0025048292117303417,0.010019316846921367,0.014422675678918856,1.7498069958125049,,
32,74,SI-DL,650,0.25138397953354774,0.0013839795335477412,0.005535918134190965,0.014435960862225983,,0.985564039137774,0.052500000000000005
32,74,MI-DL,800,0.2519050698618801,0.0019050698618801043,0.007620279447520417,0.013105309390581825,1.7883339953372355,,
32,74,SI-DL,800,0.25018698692800573,0.00018698692800572791,0.0007479477120229117,0.015817993553586485,,0.9841820064464135,0.055
32,74,MI-DL,1000,0.24963440445354923,0.00036559554645076986,0.0014623821858030794,0.01211729812336252,1.8400306522428522,,
32,74,SI-DL,1000,0.25003412812970516,3.412812970515766e-05,0.00013651251882063065,0.014614640808072843,,0.9853853591919272,0.05
33,75,MI-DL,30,0.26086289279277797,0.010862892792777967,0.04345157117111187,0.9594199607838994,0.10053019149909037,,
33,75,SI-DL,30,0.24665658798379178,0.0033434120162082193,0.013373648064832877,0.05371974150290082,,0.9462802584970992,0.09
33,75,MI-DL,40,0.7445513308625415,0.49455133086254155,1.9782053234501662,0.5517919366725741,0.2178716943274006,,
33,75,SI-DL,40,0.25254215072309594,0.0025421507230959373,0.010168602892383749,0.04895988808078455,,0.9510401119192154,0.09
33,75,MI-DL,50,0.25157398333286457,0.0015739833328645703,0.006295933331458281,0.4102951052495281,0.2685954061087772,,
33,75,SI-DL,50,0.2529448249270116,0.002944824927011591,0.011779299708046365,0.03971272467387499,,0.960287275326125,0.09
33,75,MI-DL,60,0.26327629886654924,0.013276298866549241,0.053105195466196964,0.23061329111072607,0.36001654976206066,,
33,75,SI-DL,60,0.25918488314866434,0.009184883148664336,0.03673953259465734,0.010354214550362895,,0.9896457854496371,0.09
33,75,MI-DL,75,0.2608690387862154,0.010869038786215424,0.043476155144861695,0.16344315307660887,0.4250008843640174,,
33,75,SI-DL,75,0.25485609201559356,0.0048560920155935605,0.019424368062374242,0.010295360026625011,,0.989704639973375,0.09
33,75,MI-DL,100,0.2648695173531193,0.01486951735311931,0.05947806941247724,0.11396555004524646,0.659535779646311,,
33,75,SI-DL,100,0.2506899969900337,0.0006899969900336922,0.0027599879601347688,0.021140935523005888,,0.9788590644769941,0.09
33,75,MI-DL,130,0.2457281275792753,0.004271872420724687,0.01708748968289875,0.11793151737491182,0.7336647522203306,,
33,75,SI-DL,130,0.2509757253868187,0.0009757253868187266,0.0039029015472749062,0.024709372284905107,,0.9752906277150949,0.08
33,75,MI-DL,160,0.24986627587399007,0.00013372412600992645,0.0005348965040397058,0.07248954259873086,0.9211492447008567,,
33,75,SI-DL,160,0.25265799825379737,0.0026579982537973668,0.010631993015189467,0.01796189263634429,,0.9820381073636557,0.0775
33,75,MI-DL,200,0.24910202195450426,0.0008979780454957398,0.003591912181982959,0.0538872376663217,1.0882881857924103,,
33,75,SI-DL,200,0.25117132166411854,0.0011713216641185409,0.0046852866564741635,0.017142358757591958,,0.982857641242408,0.065
33,75,MI-DL,300,0.24932721746141706,0.0006727825385829389,0.0026911301543317556,0.03849318197305869,1.2645177873926157,,
33,75,SI-DL,300,0.24928974693441536,0.0007102530655846429,0.0028410122623385714,0.01974558215505029,,0.9802544178449497,0.07
33,75,MI-DL,400,0.24622355192916873,0.003776448070831273,0.015105792283325092,0.02543060149881558,1.5178693797224314,,
33,75,SI-DL,400,0.24966727677885414,0.0003327232211458586,0.0013308928845834345,0.015771046627902074,,0.9842289533720979,0.057499999999999996
33,75,MI-DL,500,0.24687902976746456,0.003120970232535436,0.012483880930141744,0.018757229988430393,1.6424078939702218,,
33,75,SI-DL,500,0.24987812269880444,0.00012187730119556095,0.0004875092047822438,0.013837961150762523,,0.9861620388492375,0.055
33,75,MI-DL,650,0.2502843555500051,0.0002843555500051109,0.0011374222000204437,0.015775913150360813,1.733563647165715,,
33,75,SI-DL,650,0.24950801707363848,0.0004919829263615172,0.0019679317054460688,0.013307500833384833,,0.9866924991666152,0.052500000000000005
33,75,MI-DL,800,0.24909579283604538,0.0009042071639546179,0.0036168286558184715,0.013358043910487904,1.806391604262667,,
33,75,SI-DL,800,0.24942765601474645,0.0005723439852535483,0.0022893759410141934,0.014918956930816463,,0.9850810430691835,0.055
33,75,MI-DL,1000,0.24946941199776052,0.0005305880022394849,0.0021223520089579395,0.011731217754822831,1.8772259784880365,,
33,75,SI-DL,1000,0.24919477134068033,0.0008052286593196734,0.0032209146372786934,0.013711728770486986,,0.986288271229513,0.05
34,76,MI-DL,30,0.2809522125828634,0.030952212582863403,0.12380885033145361,0.11547333543600843,0.2787240072527144,,
34,76,SI-DL,30,0.24160267144789593,0.008397328552104066,0.033589314208416265,0.0,,1.0,0.09
34,76,MI-DL,40,0.2840741989112203,0.03407419891122032,0.13629679564488129,0.309525104754186,0.2251721167827414,,
34,76,SI-DL,40,0.2455571473855067,0.004442852614493287,0.017771410457973147,0.012352963755426383,,0.9876470362445736,0.09
34,76,MI-DL,50,0.25766960528545957,0.007669605285459569,0.030678421141838275,0.1327438573259825,0.3002444800272759,,
34,76,SI-DL,50,0.25088257852432916,0.0008825785243291584,0.0035303140973166336,0.0,,1.0,0.09
34,76,MI-DL,60,0.2673372373805387,0.017337237380538717,0.06934894952215487,0.24488175038956655,0.4122562213676133,,
34,76,SI-DL,60,0.2483742817819882,0.0016257182180118013,0.006502872872047205,0.03126807944721122,,0.9687319205527888,0.09
34,76,MI-DL,75,0.2651410297245118,0.015141029724511812,0.06056411889804725,0.1450530094496186,0.49082362048605876,,
34,76,SI-DL,75,0.25494866820758,0.004948668207579998,0.019794672830319993,0.047385559421184165,,0.9526144405788158,0.09
34,76,MI-DL,100,0.2431393985059924,0.0068606014940076065,0.027442405976030426,0.08392185993723611,0.7911818740324055,,
34,76,SI-DL,100,0.25011316524035393,0.00011316524035392961,0.00045266096141571843,0.029009849704007884,,0.9709901502959921,0.09
34,76,MI-DL,130,0.2458530136720329,0.004146986327967089,0.016587945311868357,0.08736243490021098,0.8325794436559217,,
34,76,SI-DL,130,0.24835376888616267,0.0016462311138373265,0.006584924455349306,0.03134771200815867,,0.9686522879918413,0.08
34,76,MI-DL,160,0.24743436236660418,0.0025656376333958175,0.01026255053358327,0.061784637231118975,0.9797609971332042,,
34,76,SI-DL,160,0.25022594841285856,0.0002259484128585565,0.000903793651434226,0.023396766116436374,,0.9766032338835636,0.0775
34,76,MI-DL,200,0.25094941514904867,0.0009494151490486713,0.003797660596194685,0.048100770190775334,1.1229445287617494,,
34,76,SI-DL,200,0.24889507338609707,0.0011049266139029346,0.004419706455611738,0.017109562628387143,,0.9828904373716129,0.065
34,76,MI-DL,300,0.24705506674545552,0.0029449332545444795,0.011779733018177918,0.028646000398785034,1.3623619877831477,,
34,76,SI-DL,300,0.24843377259672642,0.0015662274032735846,0.006264909613094338,0.01708500118293632,,0.9829149988170637,0.07
34,76,MI-DL,400,0.24876633166813453,0.0012336683318654729,0.0049346733274618915,0.021336612198743103,1.4461838065187402,,
34,76,SI-DL,400,0.2499484185895125,5.158141048750009e-05,0.00020632564195000036,0.013275389017649908,,0.9867246109823501,0.057499999999999996
34,76,MI-DL,500,0.2500915441736336,9.154417363360645e-05,0.0003661766945344258,0.018059455217468056,1.5734967878807575,,
34,76,SI-DL,500,0.24972724515386094,0.00027275484613906165,0.0010910193845562466,0.013273810900784278,,0.9867261890992157,0.055
34,76,MI-DL,650,0.24951931283395792,0.0004806871660420764,0.0019227486641683056,0.015779386178333375,1.6366777061178857,,
34,76,SI-DL,650,0.25027462585851706,0.00027462585851706356,0.0010985034340682542,0.01471119543539734,,0.9852888045646027,0.052500000000000005
34,76,MI-DL,800,0.24728101476283118,0.0027189852371688195,0.010875940948675278,0.013470464773023487,1.7485276782961057,,
34,76,SI-DL,800,0.24983224899615342,0.00016775100384658348,0.0006710040153863339,0.015537543109859886,,0.9844624568901401,0.055
34,76,MI-DL,1000,0.2493481124294793,0.0006518875705207039,0.0026075502820828156,0.012960118342031361,1.828686319280095,,
34,76,SI-DL,1000,0.24970468115463387,0.00029531884536612707,0.0011812753814645083,0.015542230948091817,,0.9844577690519082,0.05
35,77,MI-DL,30,0.19372078106705798,0.05627921893294202,0.22511687573176808,0.7740559301078731,0.21103592712444463,,
35,77,SI-DL,30,0.2823165812812746,0.032316581281274626,0.1292663251250985,0.07460220091281533,,0.9253977990871847,0.09
35,77,MI-DL,40,0.229375514040838,0.020624485959161998,0.08249794383664799,0.344947654331969,0.28480419642967636,,
35,77,SI-DL,40,0.2312112041224024,0.018788795877597603,0.07515518351039041,0.027409734050571344,,0.9725902659494287,0.09
35,77,MI-DL,50,0.24990374302769003,9.625697230997154e-05,0.0003850278892398862,0.2326090876669028,0.28010145487626836,,
35,77,SI-DL,50,0.2388186986398329,0.011181301360167095,0.04472520544066838,0.024050379990818826,,0.9759496200091812,0.09
35,77,MI-DL,60,0.24954605476857183,0.00045394523142816556,0.0018157809257126623,0.23817963590122518,0.42875958057325825,,
35,77,SI-DL,60,0.24838821181942133,0.001611788180578666,0.006447152722314664,0.02536497314035191,,0.9746350268596481,0.09
35,77,MI-DL,75,0.24560012225522818,0.004399877744771824,0.017599510979087296,0.09171747944150538,0.6783504354068928,,
35,77,SI-DL,75,0.24984175498081004,0.00015824501918995648,0.0006329800767598259,0.015017447759709812,,0.9849825522402902,0.09
35,77,MI-DL,100,0.23582272361626436,0.014177276383735643,0.05670910553494257,0.07179387544062567,0.8858794620003403,,
35,77,SI-DL,100,0.2495690423778471,0.00043095762215289435,0.0017238304886115774,0.016484910469819813,,0.9835150895301802,0.09
35,77,MI-DL,130,0.23858596227681414,0.01141403772318586,0.04565615089274344,0.04807639574756375,1.0034203155643695,,
35,77,SI-DL,130,0.24956867543926842,0.000431324560731583,0.001725298242926332,0.01853033784990754,,0.9814696621500925,0.08
35,77,MI-DL,160,0.24476619441644107,0.0052338055835589314,0.020935222334235726,0.05027352347998547,1.060518476115491,,
35,77,SI-DL,160,0.2473900388624375,0.002609961137562511,0.010439844550250044,0.021358308903030587,,0.9786416910969694,0.0775
35,77,MI-DL,200,0.24244623902552065,0.007553760974479351,0.030215043897917404,0.03120559693377039,1.2751312039265708,,
35,77,SI-DL,200,0.24756756592950444,0.002432434070495565,0.00972973628198226,0.015699025970897895,,0.9843009740291021,0.065
35,77,MI-DL,300,0.2472217132193073,0.002778286780692696,0.011113147122770783,0.020931838276615457,1.4141824808923884,,
35,77,SI-DL,300,0.24737042163642145,0.0026295783635785497,0.010518313454314199,0.014789521143515616,,0.9852104788564844,0.07
35,77,MI-DL,400,0.2448563816522581,0.005143618347741907,0.02057447339096763,0.019936252439767876,1.5538126984091436,,
35,77,SI-DL,400,0.24799528619328987,0.0020047138067101344,0.008018855226840538,0.014716721405443223,,0.9852832785945568,0.057499999999999996
35,77,MI-DL,500,0.24853846666443533,0.0014615333355646742,0.005846133342258697,0.017435543435699738,1.619388032972359,,
35,77,SI-DL,500,0.2472294052788825,0.0027705947211174864,0.011082378884469946,0.014466476001197659,,0.9855335239988023,0.055
35,77,MI-DL,650,0.25009755407390155,9.755407390155124e-05,0.00039021629560620497,0.013835798121215182,1.7477491827642853,,
35,77,SI-DL,650,0.24843770338234442,0.0015622966176555841,0.0062491864706223366,0.013060399548237345,,0.9869396004517627,0.052500000000000005
35,77,MI-DL,800,0.24808402624370451,0.001915973756295486,0.007663895025181944,0.012722065800332813,1.7676746500239657,,
35,77,SI-DL,800,0.24878940378886572,0.001210596211134285,0.00484238484453714,0.013459103479286805,,0.9865408965207132,0.055
35,77,MI-DL,1000,0.24810534688108876,0.0018946531189112381,0.0075786124756449524,0.011814275652570368,1.8168613919865004,,
35,77,SI-DL,1000,0.24898321352218591,0.0010167864778140856,0.004067145911256342,0.01354932807274345,,0.9864506719272566,0.05
36,78,MI-DL,30,0.19853704769047384,0.05146295230952616,0.20585180923810464,0.912442445307249,0.15375876722801873,,
36,78,SI-DL,30,0.2709687186487517,0.020968718648751716,0.08387487459500687,0.06158537367475514,,0.9384146263252449,0.09
36,78,MI-DL,40,0.2657644380772884,0.01576443807728839,0.06305775230915356,0.49753444188234,0.32231329340475234,,
36,78,SI-DL,40,0.2640777245355252,0.014077724535525193,0.056310898142100774,0.06646905507881662,,0.9335309449211834,0.09
