repeat,random_state,noise_percent,method,theta,theta_over_pi,theta_abs_error,normalized_error,objective_error,mutual_information,si_score
29,71,0,MI-DL,0.7818835713949724,0.24888127061970947,0.001118729380290534,0.004474917521162136,0.005555617466200432,1.9671711525061086,
29,71,0,SI-DL,0.7852636941824187,0.2499571971194687,4.280288053129522e-05,0.00017121152212518087,0.006690598960567451,,0.9933094010394325
29,71,5,MI-DL,0.7884723940776319,0.25097855801791197,0.000978558017911968,0.003914232071647872,0.011175686676925629,1.7886161589559721,
29,71,5,SI-DL,0.7853600344821356,0.24998786318930652,1.2136810693480493e-05,4.854724277392197e-05,0.008885835842700862,,0.9911141641572991
29,71,10,MI-DL,0.7879597525252431,0.250815379143718,0.0008153791437179869,0.0032615165748719477,0.01885857618755226,1.6163031169670683,
29,71,10,SI-DL,0.7852316283737699,0.24994699025556733,5.300974443267492e-05,0.00021203897773069968,0.015200650866576626,,0.9847993491334234
29,71,15,MI-DL,0.7868452878737517,0.2504606340273459,0.00046063402734591863,0.0018425361093836745,0.032081849803952976,1.4259887545653402,
29,71,15,SI-DL,0.784873315295376,0.24983293566036557,0.00016706433963442624,0.000668257358537705,0.025414882443045905,,0.9745851175569541
29,71,20,MI-DL,0.7822029239197645,0.24898292368552855,0.0010170763144714545,0.004068305257885818,0.04450994357824259,1.285530006367245,
29,71,20,SI-DL,0.784279742720187,0.24964399564151535,0.00035600435848465173,0.001424017433938607,0.039222234234758235,,0.9607777657652418
29,71,25,MI-DL,0.7900269992465963,0.25147340421230574,0.00147340421230574,0.00589361684922296,0.060278759864589075,1.153647689996765,
29,71,25,SI-DL,0.783443162713862,0.24937770395491843,0.0006222960450815718,0.002489184180326287,0.05624899364254088,,0.9437510063574591
29,71,30,MI-DL,0.7984017508315548,0.25413917043613143,0.004139170436131434,0.016556681744525736,0.07584167065965515,1.0736676807763388,
29,71,30,SI-DL,0.7823492119150883,0.2490294886006701,0.0009705113993299097,0.003882045597319639,0.07607482077181082,,0.9239251792281892
30,72,0,MI-DL,0.7861780098178637,0.25024823282532327,0.00024823282532326907,0.0009929313012930763,0.00456496497731238,2.0783636692917664,
30,72,0,SI-DL,0.7873720339190434,0.2506283025010705,0.0006283025010704879,0.0025132100042819516,0.00589572308947206,,0.9941042769105279
30,72,5,MI-DL,0.7821840404575587,0.24897691289282306,0.0010230871071769398,0.004092348428707759,0.010345822905008071,1.836474984734143,
30,72,5,SI-DL,0.7868051320638044,0.25044785203605197,0.00044785203605196555,0.0017914081442078622,0.008575169401454752,,0.9914248305985452
30,72,10,MI-DL,0.7852383403243296,0.24994912673578604,5.08732642139631e-05,0.0002034930568558524,0.01930215273537437,1.6123649330262388,
30,72,10,SI-DL,0.7863240006671155,0.2502947031559325,0.0002947031559324964,0.0011788126237299856,0.016430009371498633,,0.9835699906285014
30,72,15,MI-DL,0.7774876463315699,0.24748200421310532,0.0025179957868946834,0.010071983147578734,0.03375458431705789,1.417508181629234,
30,72,15,SI-DL,0.785910494204212,0.2501630799607894,0.0001630799607894029,0.0006523198431576116,0.029107590916621184,,0.9708924090833788
30,72,20,MI-DL,0.7799193385548423,0.24825603588792916,0.0017439641120708393,0.006975856448283357,0.051577148138572344,1.2581557014931661,
30,72,20,SI-DL,0.7855444017071528,0.25004654909971774,4.6549099717740905e-05,0.00018619639887096362,0.046134615684477964,,0.953865384315522
30,72,25,MI-DL,0.7787510705698129,0.2478841646385823,0.0021158353614177117,0.008463341445670847,0.06956882970003614,1.1420768524712983,
30,72,25,SI-DL,0.7852156123711946,0.24994189220361046,5.8107796389539335e-05,0.00023243118555815734,0.06695163571825069,,0.9330483642817493
30,72,30,MI-DL,0.7912950433462729,0.2518770351853498,0.001877035185349818,0.007508140741399272,0.09017196133327672,1.0418445420300024,
30,72,30,SI-DL,0.7849146553080184,0.24984609459508464,0.00015390540491536098,0.0006156216196614439,0.09094931890379143,,0.9090506810962086
31,73,0,MI-DL,0.7842925317009626,0.24964806650053045,0.00035193349946954777,0.001407733997878191,0.005401863129859365,1.9902702288946035,
31,73,0,SI-DL,0.7847902033920215,0.24980648031986832,0.0001935196801316763,0.0007740787205267052,0.006166328117982345,,0.9938336718820177
31,73,5,MI-DL,0.7793196910836976,0.2480651621696387,0.0019348378303613023,0.007739351321445209,0.011177916425396213,1.806051715133675,
31,73,5,SI-DL,0.7863350115627064,0.2502982080328548,0.00029820803285479647,0.0011928321314191859,0.008262093928546488,,0.9917379060714535
31,73,10,MI-DL,0.7819397086835111,0.2488991396736349,0.0011008603263651107,0.004403441305460443,0.020480106496362477,1.6029512701699984,
31,73,10,SI-DL,0.7880311117766083,0.25083809349889824,0.0008380934988982403,0.003352373995592961,0.01526847592043723,,0.9847315240795628
31,73,15,MI-DL,0.7852015426798776,0.24993741368176872,6.258631823127803e-05,0.0002503452729251121,0.03461970017506651,1.4010653107610826,
31,73,15,SI-DL,0.7898085858465673,0.25140388106780154,0.0014038810678015379,0.0056155242712061515,0.02689177267445908,,0.9731082273255409
31,73,20,MI-DL,0.7861441535499085,0.25023745604052383,0.0002374560405238313,0.0009498241620953252,0.0488826650901704,1.2417684869648449,
31,73,20,SI-DL,0.7915757804590495,0.25196639658376535,0.0019663965837653508,0.007865586335061403,0.04272619131566413,,0.9572738086843359
31,73,25,MI-DL,0.7861732772361554,0.25024672639777834,0.0002467263977783407,0.0009869055911133628,0.0641851290331624,1.1217826735655887,
31,73,25,SI-DL,0.793248904381105,0.2524989684689662,0.0024989684689661895,0.009995873875864758,0.06228235151888817,,0.9377176484811118
31,73,30,MI-DL,0.7930581376951649,0.25243824554687694,0.002438245546876938,0.009752982187507753,0.09377329335465676,1.0199149115675201,
31,73,30,SI-DL,0.7947758052537918,0.25298499611196507,0.002984996111965066,0.011939984447860263,0.08501765294245078,,0.9149823470575492
32,74,0,MI-DL,0.7859402669395334,0.250172556916781,0.00017255691678097484,0.0006902276671238994,0.0054588439246904315,2.010462086930442,
32,74,0,SI-DL,0.7844600874135946,0.2497014011403478,0.0002985988596521938,0.0011943954386087752,0.006446204875312778,,0.9935537951246872
32,74,5,MI-DL,0.7829779307992613,0.24922961603713278,0.000770383962867216,0.003081535851468864,0.012510524448552208,1.7763890790689523,
32,74,5,SI-DL,0.7846381930435696,0.24975809392315385,0.0002419060768461545,0.000967624307384618,0.009114075735137228,,0.9908859242648628
32,74,10,MI-DL,0.7854072207001878,0.25000288302900414,2.883029004141502e-06,1.1532116016566007e-05,0.02027167575905227,1.612177565153246,
32,74,10,SI-DL,0.7849134688254791,0.24984571692596258,0.00015428307403742014,0.0006171322961496806,0.016774476671621463,,0.9832255233283785
32,74,15,MI-DL,0.7783585950267188,0.24775923579313008,0.0022407642068699163,0.008963056827479665,0.02990234453429548,1.4456205600214451,
32,74,15,SI-DL,0.7852788301969867,0.24996201506254315,3.798493745685305e-05,0.0001519397498274122,0.02919310744466208,,0.9708068925553379
32,74,20,MI-DL,0.7862113944324277,0.25025885947818544,0.00025885947818543587,0.0010354379127417435,0.04790126615447363,1.293757890251146,
32,74,20,SI-DL,0.7857302802743925,0.25010571608529986,0.00010571608529985621,0.00042286434119942484,0.04600126261839077,,0.9539987373816092
32,74,25,MI-DL,0.7948429520531348,0.25300636960202155,0.0030063696020215525,0.01202547840808621,0.0647126378775157,1.165926330114786,
32,74,25,SI-DL,0.7862671282432323,0.2502766001011592,0.00027660010115920786,0.0011064004046368314,0.06672226919062496,,0.933277730809375
32,74,30,MI-DL,0.7813371029548289,0.24870732431272435,0.0012926756872756462,0.005170702749102585,0.0917904618470172,1.066446834382722,
32,74,30,SI-DL,0.7868948713092467,0.25047641692505496,0.0004764169250549566,0.0019056677002198263,0.09080341414863868,,0.9091965858513613
33,75,0,MI-DL,0.7859623770982992,0.2501795947989012,0.00017959479890117258,0.0007183791956046903,0.005480227810960703,1.9674206216505166,
33,75,0,SI-DL,0.7857166508055892,0.2501013776906363,0.00010137769063628399,0.00040551076254513596,0.005153062006107434,,0.9948469379938926
33,75,5,MI-DL,0.7851340998263224,0.24991594595472966,8.40540452703431e-05,0.0003362161810813724,0.012422455980025475,1.791754969812243,
33,75,5,SI-DL,0.7875388124635905,0.25068138976060317,0.0006813897606031682,0.002725559042412673,0.007519808843494791,,0.9924801911565052
33,75,10,MI-DL,0.7949468000757116,0.2530394254542684,0.003039425454268385,0.01215770181707354,0.02129666317967866,1.6203433215093117,
33,75,10,SI-DL,0.789928929437408,0.251442187622505,0.0014421876225049757,0.005768750490019903,0.01454384941242648,,0.9854561505875735
33,75,15,MI-DL,0.8013322575685539,0.2550719797020464,0.005071979702046425,0.0202879188081857,0.0334873223235236,1.4522800260104338,
33,75,15,SI-DL,0.7931305912658113,0.25246130823470303,0.00246130823470303,0.00984523293881212,0.026024639811987882,,0.9739753601880121
33,75,20,MI-DL,0.7890959596298794,0.25117704509787603,0.0011770450978760283,0.004708180391504113,0.0513991447847225,1.298215643106432,
33,75,20,SI-DL,0.7973737927782893,0.2538119612251948,0.003811961225194782,0.015247844900779128,0.04162613498368217,,0.9583738650163178
33,75,25,MI-DL,0.8011131027315951,0.25500222055083743,0.005002220550837433,0.02000888220334973,0.07068362273496648,1.169668754565194,
33,75,25,SI-DL,0.8023418902639047,0.25539335577039096,0.005393355770390962,0.021573423081563847,0.06090107844949,,0.93909892155051
33,75,30,MI-DL,0.8083366276277532,0.2573015399383793,0.007301539938379287,0.029206159753517147,0.09260014247275827,1.068486904427444,
33,75,30,SI-DL,0.8069205545342646,0.256850789873163,0.00685078987316301,0.02740315949265204,0.0833469450102291,,0.9166530549897709
34,76,0,MI-DL,0.7859608912279823,0.2501791218316897,0.0001791218316897214,0.0007164873267588856,0.0035786981239364986,2.0756343001745696,
34,76,0,SI-DL,0.7838967019131746,0.2495220699658315,0.0004779300341684889,0.0019117201366739556,0.004861810589562698,,0.9951381894104373
34,76,5,MI-DL,0.7800625253515953,0.2483016136609066,0.0016983863390933884,0.006793545356373554,0.010873388165128903,1.7894395968897019,
34,76,5,SI-DL,0.7850909438744555,0.24990220898860274,9.779101139725799e-05,0.00039116404558903195,0.007418930846685212,,0.9925810691533148
34,76,10,MI-DL,0.7869479074719067,0.25049329885995486,0.0004932988599548604,0.001973195439819442,0.01993411131464386,1.5732780956052448,
34,76,10,SI-DL,0.786488104447,0.25034693901142985,0.0003469390114298476,0.0013877560457193905,0.015363428305548599,,0.9846365716944514
34,76,15,MI-DL,0.777847965405211,0.24759669733642586,0.002403302663574136,0.009613210654296545,0.03263842384211904,1.4240824086506594,
34,76,15,SI-DL,0.7881562818570271,0.25087793637295,0.0008779363729499723,0.003511745491799889,0.028529023711900248,,0.9714709762880998
34,76,20,MI-DL,0.7902192516764847,0.25153460006138206,0.0015346000613820632,0.006138400245528253,0.05317383184812976,1.2768836931107819,
34,76,20,SI-DL,0.7901149722995554,0.2515014069047804,0.0015014069047804002,0.006005627619121601,0.04658485629029063,,0.9534151437097094
34,76,25,MI-DL,0.7989358136463329,0.2543091679099184,0.004309167909918421,0.017236671639673684,0.06611655833746591,1.1621343854636486,
34,76,25,SI-DL,0.7922842235476945,0.2521919010226796,0.0021919010226795765,0.008767604090718306,0.06905940578630243,,0.9309405942136976
34,76,30,MI-DL,0.8011303514066906,0.2550077109746439,0.00500771097464392,0.02003084389857568,0.08957080759274352,1.0553646465105384,
34,76,30,SI-DL,0.7944304737416087,0.25287507367762635,0.0028750736776263497,0.011500294710505399,0.09537563425886131,,0.9046243657411387
35,77,0,MI-DL,0.7846921814474329,0.2497752789658428,0.00022472103415718814,0.0008988841366287526,0.006804105888328401,1.9736045591521227,
35,77,0,SI-DL,0.7852717163174939,0.24995975064437145,4.024935562854659e-05,0.00016099742251418636,0.007138395577149126,,0.9928616044228509
35,77,5,MI-DL,0.782250594442057,0.2489980976840538,0.0010019023159462126,0.00400760926378485,0.013140356466813935,1.7477466757194273,
35,77,5,SI-DL,0.7863749771954501,0.25031092948886474,0.0003109294888647418,0.0012437179554589672,0.009432324374584522,,0.9905676756254155
35,77,10,MI-DL,0.783210082828179,0.24930351232303494,0.000696487676965063,0.002785950707860252,0.023750556984223233,1.5381016620137498,
35,77,10,SI-DL,0.787320263889195,0.2506118235887617,0.0006118235887617174,0.0024472943550468695,0.016778577733994382,,0.9832214222660056
35,77,15,MI-DL,0.7849086840597599,0.2498441938877311,0.00015580611226889696,0.0006232244490755878,0.03456646734245181,1.3772452321501634,
35,77,15,SI-DL,0.7881284624596934,0.25086908118375095,0.0008690811837509527,0.0034763247350038107,0.029041430572892435,,0.9709585694271076
35,77,20,MI-DL,0.7628931529633195,0.24283643269014746,0.007163567309852542,0.02865426923941017,0.04958550118826202,1.2446308250852844,
35,77,20,SI-DL,0.7888146695806045,0.2510875076943067,0.0010875076943067108,0.004350030777226843,0.04593898173524524,,0.9540610182647548
35,77,25,MI-DL,0.7843964907579046,0.24968115769611343,0.0003188423038865684,0.0012753692155462737,0.06511528685163198,1.1319040784129548,
35,77,25,SI-DL,0.7893939732133818,0.25127190576772185,0.0012719057677218482,0.005087623070887393,0.06706200789684158,,0.9329379921031584
35,77,30,MI-DL,0.7589322486320589,0.241575637683279,0.008424362316721001,0.033697449266884005,0.08740860951172086,1.054873073892094,
35,77,30,SI-DL,0.7898842566357371,0.2514279678280896,0.0014279678280896269,0.005711871312358507,0.09190101877183321,,0.9080989812281668
36,78,0,MI-DL,0.7880464857378916,0.2508429871827645,0.0008429871827644875,0.00337194873105795,0.004750017516835845,2.069903541757051,
36,78,0,SI-DL,0.7847193288919485,0.24978392026581675,0.00021607973418324988,0.0008643189367329995,0.005402997127130549,,0.9945970028728695
36,78,5,MI-DL,0.783868060705094,0.2495129531861472,0.00048704681385280946,0.0019481872554112378,0.009913422921437669,1.8179679263727424,
36,78,5,SI-DL,0.7853401230780057,0.24998152519252417,1.847480747582675e-05,7.3899229903307e-05,0.00826084339131028,,0.9917391566086897
36,78,10,MI-DL,0.7919046098045032,0.2520710662152906,0.0020710662152905734,0.008284264861162294,0.018844429802551785,1.586499248483956,
36,78,10,SI-DL,0.7861975996268741,0.2502544684551997,0.00025446845519971895,0.0010178738207988758,0.016143023476824836,,0.9838569765231752
36,78,15,MI-DL,0.7846387644469492,0.24975827580649856,0.0002417241935014358,0.0009668967740057433,0.03177171569132268,1.390664952651961,
36,78,15,SI-DL,0.7872467671392153,0.2505884288466408,0.0005884288466407872,0.002353715386563149,0.028777247774219528,,0.9712227522257805
36,78,20,MI-DL,0.7877904957177093,0.2507615030285761,0.0007615030285760827,0.0030460121143043306,0.051835820597834245,1.2376778123111958,
36,78,20,SI-DL,0.7884222267874627,0.250962589273488,0.0009625892734880237,0.003850357093952095,0.04575994054248034,,0.9542400594575197
36,78,25,MI-DL,0.7927570086412862,0.2523423931920102,0.0023423931920101837,0.009369572768040735,0.07028955027553208,1.1246588992481943,
36,78,25,SI-DL,0.7896608684830789,0.25135686117064215,0.001356861170642154,0.005427444682568616,0.06658609108786206,,0.9334139089121379
36,78,30,MI-DL,0.799276967347128,0.25441776050558973,0.0044177605055897295,0.017671042022358918,0.09045916230646198,1.02480361101349,
36,78,30,SI-DL,0.7909075891235181,0.2517537046758033,0.0017537046758033248,0.007014818703213299,0.09068326252752024,,0.9093167374724798
37,79,0,MI-DL,0.7856915577599067,0.2500933903261211,9.33903261211011e-05,0.0003735613044844044,0.004163038586454436,2.022108080797106,
37,79,0,SI-DL,0.7874091694372528,0.2506401231036451,0.000640123103645085,0.00256049241458034,0.005510415779667932,,0.9944895842203321
37,79,5,MI-DL,0.7912387967884508,0.25185913134993126,0.0018591313499312645,0.007436525399725058,0.01044470524038317,1.801521011408239,
37,79,5,SI-DL,0.7886222609634514,0.2510262621292799,0.0010262621292799201,0.0041050485171196804,0.007733981094422249,,0.9922660189055778
37,79,10,MI-DL,0.7993435634614984,0.2544389587071752,0.0044389587071752,0.0177558348287008,0.018835176568153162,1.624224836887957,
37,79,10,SI-DL,0.7897866630077629,0.25139690281147686,0.0013969028114768633,0.005587611245907453,0.014153174623484976,,0.985846825376515
37,79,15,MI-DL,0.7962075707721755,0.25344074123116367,0.0034407412311636687,0.013762964924654675,0.026724503814991755,1.466507537305521,
37,79,15,SI-DL,0.7908904174577678,0.25174823876483277,0.0017482387648327657,0.006992955059331063,0.02455400698982524,,0.9754459930101748
37,79,20,MI-DL,0.7913171974355055,0.251884087050972,0.0018840870509719831,0.007536348203887933,0.041207218100355825,1.325960183414752,
37,79,20,SI-DL,0.7919260717333614,0.25207789775942274,0.002077897759422742,0.008311591037690969,0.038636459030507164,,0.9613635409694928
37,79,25,MI-DL,0.8007327509490257,0.254881150818218,0.004881150818217994,0.019524603272871977,0.05708532437898827,1.2178414986686938,
37,79,25,SI-DL,0.792887201820428,0.25238383496804473,0.002383834968044729,0.009535339872178916,0.05603250787777292,,0.9439674921222271
37,79,30,MI-DL,0.803005447451601,0.255604572583283,0.005604572583283007,0.02241829033313203,0.07598307950582496,1.1204930150519088,
37,79,30,SI-DL,0.7937718575847706,0.2526654296437045,0.0026654296437044755,0.010661718574817902,0.07632635382811681,,0.9236736461718832
38,80,0,MI-DL,0.7816915312313515,0.24882014233708455,0.0011798576629154511,0.0047194306516618045,0.005201466448743937,2.015363205182582,
38,80,0,SI-DL,0.7845041308214677,0.24971542059249505,0.0002845794075049535,0.001138317630019814,0.00615996075914127,,0.9938400392408587
38,80,5,MI-DL,0.7911655283180916,0.25183580927147037,0.0018358092714703678,0.007343237085881471,0.010041229216377569,1.8626422765750128,
38,80,5,SI-DL,0.7840921051095522,0.2495842687350304,0.00041573126496960433,0.0016629250598784173,0.007740969224627525,,0.9922590307753725
38,80,10,MI-DL,0.7865940122460469,0.2503806505108904,0.00038065051089042345,0.0015226020435616938,0.01920624423136225,1.6479110648545268,
38,80,10,SI-DL,0.7837022583207076,0.24946017664804415,0.0005398233519558482,0.0021592934078233927,0.013975921232271538,,0.9860240787677285
38,80,15,MI-DL,0.7975245228185369,0.25385994008715046,0.0038599400871504597,0.015439760348601839,0.03004549352221114,1.4616650561733548,
38,80,15,SI-DL,0.783343932675817,0.24934611805280232,0.0006538819471976764,0.002615527788790706,0.02468424349053,,0.97531575650947
38,80,20,MI-DL,0.783505044929456,0.24939740167592095,0.0006025983240790511,0.0024103932963162045,0.046874133656017856,1.3113398211291614,
38,80,20,SI-DL,0.7830241456081098,0.2492443266676774,0.0007556733323225984,0.0030226933292903935,0.039568329415241243,,0.9604316705847588
38,80,25,MI-DL,0.7966106791233029,0.2535690546045307,0.003569054604530719,0.014276218418122877,0.06250260069196294,1.2044945357741064,
38,80,25,SI-DL,0.7827462536066391,0.24915587089631785,0.0008441291036821452,0.003376516414728581,0.05823334269843672,,0.9417666573015633
38,80,30,MI-DL,0.7936117794105492,0.2526144751782875,0.002614475178287501,0.010457900713150003,0.09285284139729082,1.102420429626254,
38,80,30,SI-DL,0.7825095254294268,0.2490805179771729,0.0009194820228271006,0.0036779280913084023,0.08021190365488351,,0.9197880963451165
39,81,0,MI-DL,0.7839684954643383,0.24954492256293115,0.0004550774370688515,0.001820309748275406,0.004441034183091921,2.0537410989231297,
39,81,0,SI-DL,0.7862858381836292,0.25028255566015745,0.0002825556601574464,0.0011302226406297855,0.0052504557113767225,,0.9947495442886233
39,81,5,MI-DL,0.7905604993145493,0.2516432225582149,0.0016432225582149185,0.006572890232859674,0.010113703869396695,1.7764206715249529,
39,81,5,SI-DL,0.787703109612838,0.25073368716748046,0.0007336871674804568,0.0029347486699218273,0.007569941170637251,,0.9924300588293627
39,81,10,MI-DL,0.7903965987725421,0.25159105139534316,0.001591051395343157,0.006364205581372628,0.01945670178268855,1.5398060633389097,
39,81,10,SI-DL,0.7890133802880025,0.251150759276962,0.00115075927696201,0.00460303710784804,0.014772285736331936,,0.9852277142636681
39,81,15,MI-DL,0.7873747181075875,0.25062915690482046,0.0006291569048204604,0.0025166276192818415,0.033242922987136436,1.3571056843280207,
39,81,15,SI-DL,0.7902411614012314,0.2515415741433725,0.001541574143372526,0.006166296573490104,0.026543591300941194,,0.9734564086990588
39,81,20,MI-DL,0.642008389503508,0.2043576173919004,0.04564238260809961,0.18256953043239843,0.09486049184707614,0.8712270562411266,
39,81,20,SI-DL,0.7914053293826967,0.2519121403210516,0.0019121403210515808,0.007648561284206323,0.042462298800536646,,0.9575377011994634
39,81,25,MI-DL,0.7916121554097744,0.2519779750901905,0.001977975090190487,0.007911900360761948,0.06703792922953371,1.0989711775936808,
39,81,25,SI-DL,0.7925202080879215,0.25226701723482037,0.0022670172348203677,0.00906806893928147,0.06202847544658563,,0.9379715245534144
39,81,30,MI-DL,0.7753443730616184,0.2467997791424863,0.0032002208575137026,0.01280088343005481,0.08408418067898718,0.9933885690094222,
39,81,30,SI-DL,0.7935996569553749,0.2526106164809607,0.0026106164809607257,0.010442465923842903,0.08469461466529993,,0.9153053853347001
40,82,0,MI-DL,0.7878062712632407,0.25076652454067866,0.0007665245406786592,0.0030660981627146366,0.005524797343013686,2.043778462516018,
40,82,0,SI-DL,0.7861816540178289,0.2502493928101994,0.0002493928101994225,0.00099757124079769,0.006216293893009928,,0.9937837061069901
40,82,5,MI-DL,0.7820082444479616,0.24892095528501662,0.0010790447149833793,0.004316178859933517,0.010982018257909147,1.842735645723395,
40,82,5,SI-DL,0.7851701696696686,0.24992742734245982,7.257265754018194e-05,0.00029029063016072776,0.00904594027940131,,0.9909540597205987
40,82,10,MI-DL,0.7764740712205909,0.24715937323489087,0.0028406267651091277,0.01136250706043651,0.019961550554799326,1.6477985075625767,
40,82,10,SI-DL,0.7838114717204836,0.2494949403528966,0.0005050596471034008,0.002020238588413603,0.01705540615210288,,0.9829445938478971
40,82,15,MI-DL,0.7743381187056021,0.24647947843295082,0.003520521567049184,0.014082086268196736,0.03224182870067524,1.4492178334536368,
40,82,15,SI-DL,0.7821832096638873,0.24897664844298406,0.001023351557015939,0.004093406228063756,0.029994550856137336,,0.9700054491438627
40,82,20,MI-DL,0.7904819157465993,0.25161820863164486,0.0016182086316448574,0.00647283452657943,0.05022343015579482,1.286006075125627,
40,82,20,SI-DL,0.7803849172806673,0.2484042341991561,0.0015957658008438902,0.006383063203375561,0.04747439255912522,,0.9525256074408748
40,82,25,MI-DL,0.8025104195157402,0.2554470002973614,0.005447000297361393,0.02178800118944557,0.06734808528503748,1.1647073378659094,
40,82,25,SI-DL,0.778508361453549,0.24780690792740856,0.0021930920725914405,0.008772368290365762,0.06899604481804023,,0.9310039551819598
40,82,30,MI-DL,0.8036643890753469,0.2558143202165393,0.005814320216539326,0.023257280866157304,0.08846951983885165,1.062968636574185,
40,82,30,SI-DL,0.7766186785148336,0.2472054031662626,0.002794596833737395,0.01117838733494958,0.0939844921978612,,0.9060155078021388
41,83,0,MI-DL,0.7865186219484738,0.2503566530338506,0.00035665303385057356,0.0014266121354022943,0.0043112170051828,2.1042585191528405,
41,83,0,SI-DL,0.7850823016236006,0.24989945807471672,0.00010054192528327621,0.00040216770113310485,0.00495620834309185,,0.9950437916569081
41,83,5,MI-DL,0.7870835602172608,0.250536478469889,0.0005364784698890235,0.002145913879556094,0.00854433569203719,1.9326837731666586,
41,83,5,SI-DL,0.7865443926071995,0.2503648560892965,0.0003648560892964836,0.0014594243571859344,0.007564085549264021,,0.992435914450736
41,83,10,MI-DL,0.7923437458271679,0.2522108475526842,0.002210847552684192,0.008843390210736768,0.013922492155629348,1.6791733049447446,
41,83,10,SI-DL,0.7877696139389582,0.2507548561519585,0.0007548561519585273,0.003019424607834109,0.015195398742633981,,0.984804601257366
41,83,15,MI-DL,0.7930754937761425,0.2524437701590375,0.002443770159037517,0.009775080636150069,0.027576223202466364,1.4706490524111544,
41,83,15,SI-DL,0.7888211262722353,0.2510895629230848,0.0010895629230848192,0.004358251692339277,0.027701282609365774,,0.9722987173906342
41,83,20,MI-DL,0.7974304169248291,0.2538299852508351,0.0038299852508351107,0.015319941003340443,0.041374082276006384,1.3057017027912998,
41,83,20,SI-DL,0.7897429450373832,0.2513829869493011,0.0013829869493011127,0.005531947797204451,0.044789058591165776,,0.9552109414088342
41,83,25,MI-DL,0.7987952749526346,0.2542644330543229,0.0042644330543228914,0.017057732217291566,0.06351353338436068,1.160657305157537,
41,83,25,SI-DL,0.7905674894099833,0.2516454475746969,0.0016454475746969233,0.006581790298787693,0.06604224732866515,,0.9339577526713349
41,83,30,MI-DL,0.7925275977508376,0.25226936943758216,0.0022693694375821583,0.009077477750328633,0.08775960102081518,1.036289334075314,
41,83,30,SI-DL,0.7913238839797071,0.25188621544409573,0.001886215444095729,0.007544861776382916,0.09094814844559063,,0.9090518515544094
42,84,0,MI-DL,0.7859841475809288,0.2501865245587492,0.00018652455874917928,0.0007460982349967171,0.005735657607375702,1.9428192178743,
42,84,0,SI-DL,0.7866020875741286,0.25038322096765303,0.0003832209676530307,0.0015328838706121228,0.006239370530969235,,0.9937606294690308
42,84,5,MI-DL,0.7883625395314976,0.2509435902298352,0.0009435902298352006,0.0037743609193408023,0.01325683313716295,1.7181975202034074,
42,84,5,SI-DL,0.7837304643482111,0.24946915490544852,0.0005308450945514798,0.002123380378205919,0.008801088691184455,,0.9911989113088155
42,84,10,MI-DL,0.7887313419446708,0.25106098368399665,0.0010609836839966524,0.00424393473598661,0.021164525430570628,1.5472003063967499,
42,84,10,SI-DL,0.7812675840465072,0.24868519575692882,0.001314804243071177,0.005259216972284708,0.01686170162623646,,0.9831382983737635
42,84,15,MI-DL,0.7812105982922791,0.24866705662798638,0.0013329433720136175,0.00533177348805447,0.03681053802193172,1.3622036322409352,
42,84,15,SI-DL,0.7791345272821896,0.24800622270105532,0.0019937772989446767,0.007975109195778707,0.030064040320157415,,0.9699359596798426
42,84,20,MI-DL,0.7851564683899168,0.24992306608966147,7.693391033852803e-05,0.00030773564135411213,0.058720970304703315,1.2124526202321357,
42,84,20,SI-DL,0.7772671519998954,0.24741181868748582,0.002588181312514176,0.010352725250056705,0.047902916520218275,,0.9520970834797817
42,84,25,MI-DL,0.7910054272263715,0.251784847511187,0.0017848475111870155,0.007139390044748062,0.08035556186903531,1.0879842694718302,
42,84,25,SI-DL,0.7756170469746658,0.24688657394471372,0.003113426055286278,0.012453704221145112,0.06976603648498114,,0.9302339635150189
42,84,30,MI-DL,0.7902280824514328,0.25153741098435073,0.0015374109843507289,0.0061496439374029155,0.10430827399928298,0.9718696505627706,
42,84,30,SI-DL,0.7741500799405099,0.24641962383503616,0.0035803761649638444,0.014321504659855377,0.09497818424211557,,0.9050218157578844
43,85,0,MI-DL,0.7842969097425225,0.2496494600744411,0.00035053992555889035,0.0014021597022355614,0.0038342225648476903,2.0185712682269745,
43,85,0,SI-DL,0.7854410336427126,0.2500136460228907,1.3646022890723142e-05,5.458409156289257e-05,0.004693804438588134,,0.9953061955614119
43,85,5,MI-DL,0.7878614844673012,0.250784099449379,0.0007840994493790165,0.003136397797516066,0.009733730285854213,1.8223623901719277,
43,85,5,SI-DL,0.7831617906621078,0.24928814044914924,0.000711859550850763,0.002847438203403052,0.007092945701509756,,0.9929070542984902
43,85,10,MI-DL,0.7872300649124832,0.25058311236275066,0.0005831123627506596,0.0023324494510026383,0.019478330142809905,1.5811303732769977,
43,85,10,SI-DL,0.7811961122379367,0.24866244557367742,0.0013375544263225791,0.005350217705290317,0.014279728189879992,,0.98572027181012
43,85,15,MI-DL,0.7776999553137532,0.24754958426105989,0.002450415738940115,0.00980166295576046,0.032564890715643245,1.3890090593039046,
43,85,15,SI-DL,0.7794994786029581,0.24812239031443178,0.0018776096855682156,0.0075104387422728625,0.02612621442301377,,0.9738737855769862
43,85,20,MI-DL,0.7809365259864365,0.24857981670350748,0.0014201832964925165,0.005680733185970066,0.047816866500610435,1.2449941934476838,
