U,y,t,nu,u,u_over_U,MI-DL_log_pi1,MI-DL_pi1,SI-DL_log_pi1,SI-DL_pi1,Known Rayleigh_log_pi1,Known Rayleigh_pi1
0.8805698509951765,0.5267894736842105,3.2178571428571425,0.002169293548019245,7.271010936798633e-06,8.25716543506605e-06,-1.840938990882737,0.15866836798484746,1.8445484152798817,6.325242762372994,1.8413647410219613,6.305137271464324
0.8805698509951765,0.5267894736842105,3.574285714285714,0.002169293548019245,2.0553282577909976e-05,2.3340888351652822e-05,-1.7884077940768102,0.1672262163824944,1.7920710188768527,6.001869589112579,1.7888398902497795,5.982508073086412
0.8805698509951765,0.5267894736842105,3.9307142857142856,0.002169293548019245,4.830295332817785e-05,5.48541984188855e-05,-1.740874149036067,0.1753670366692269,1.7445860559414084,5.723531763023495,1.741311987513301,5.704823171697272
0.8805698509951765,0.5267894736842105,4.287142857142857,0.002169293548019245,9.879098051177498e-05,0.00011218982843907988,-1.697469231032593,0.18314643936504435,1.7012255915620342,5.4806603282804405,1.6979123130430243,5.462531423784322
0.8805698509951765,0.5267894736842105,4.643571428571429,0.002169293548019245,0.00018150513712455066,0.00020612236146788643,-1.65753277440496,0.19060867504327225,1.66133003629564,5.2663105726744925,1.657980680940946,5.248701333420285
0.8805698509951765,0.5267894736842105,5.0,0.002169293548019245,0.0003064465868148147,0.00034800940148982384,-1.6205512379321851,0.19778963987549747,1.6243863748701322,5.075303747546623,1.6210036120244553,5.058164204447791
0.8805698509951765,0.5793684210526315,0.01,0.002169293548019245,0.0,0.0,-4.823368303464844,0.008039661461431988,4.824020676295602,124.46451762584077,4.823445254189657,124.39291859280195
0.8805698509951765,0.5793684210526315,0.36642857142857144,0.002169293548019245,0.0,0.0,-3.0225414967184894,0.04867734770080261,3.025038206127183,20.59479154339005,3.0228359964119016,20.54948739629483
0.8805698509951765,0.5793684210526315,0.7228571428571429,0.002169293548019245,0.0,0.0,-2.6827964514637124,0.06837168845852307,2.685641114496702,14.667601978771163,2.683131994073581,14.630845331798845
0.8805698509951765,0.5793684210526315,1.0792857142857144,0.002169293548019245,0.0,0.0,-2.482350680390078,0.08354660322270827,2.485400632163827,12.005929252862556,2.482710437860917,11.973674375781414
0.8805698509951765,0.5793684210526315,1.4357142857142857,0.002169293548019245,1.8692265014750047e-13,2.1227464230832993e-13,-2.3396519222695806,0.09636117357229919,2.342848020545726,10.410844680002539,2.340028918470726,10.381536776558324
0.8805698509951765,0.5793684210526315,1.792142857142857,0.002169293548019245,4.4175824871443825e-11,5.016731474682956e-11,-2.228763753762425,0.10766144395495893,2.2320734193757916,9.319168606206269,2.2291541458140753,9.292003074778249
0.8805698509951765,0.5793684210526315,2.1485714285714286,0.002169293548019245,1.7294777708182333e-09,1.964043816471417e-09,-2.1380572266044156,0.11788364190088695,2.141459790305076,8.511854086042314,2.1384585764624213,8.486346487757341
0.8805698509951765,0.5793684210526315,2.505,0.002169293548019245,2.4102929316837195e-08,2.7371967470379843e-08,-2.061305172033565,0.12728772904779828,2.0647863421949615,7.883613322181771,2.0617157939271973,7.8594434333467795
0.8805698509951765,0.5793684210526315,2.861428571428571,0.002169293548019245,1.7564736756931852e-07,1.9947011287158031e-07,-1.9947810025352914,0.13604344407411548,1.99833030415645,7.376728916860737,1.995199660884405,7.353671121805257
0.8805698509951765,0.5793684210526315,3.2178571428571425,0.002169293548019245,8.294275459720539e-07,9.419213535810655e-07,-1.936076583836843,0.14426886765628072,1.9396860082339877,6.956566323129375,1.9365023339760674,6.934454099738164
0.8805698509951765,0.5793684210526315,3.574285714285714,0.002169293548019245,2.8877476608556223e-06,3.279407826184411e-06,-1.8835453870309162,0.1520500726537415,1.8872086118309588,6.600917218198749,1.8839774832038856,6.579623225950167
0.8805698509951765,0.5793684210526315,3.9307142857142856,0.002169293548019245,8.049650095327853e-06,9.141410061030975e-06,-1.8360117419901731,0.15945209575057157,1.8397236488955144,6.294798446134743,1.836449580467407,6.274222547111956
0.8805698509951765,0.5793684210526315,4.287142857142857,0.002169293548019245,1.8982691422352937e-05,2.155728066421947e-05,-1.792606823986699,0.16652550069083658,1.7963631845161403,6.027685971996312,1.7930499059971303,6.007747618445181
0.8805698509951765,0.5793684210526315,4.643571428571429,0.002169293548019245,3.9346548601398886e-05,4.468305218141566e-05,-1.752670367359066,0.17331052221185608,1.756467629249746,5.791941930662485,1.7531182738950521,5.772575110229843
0.8805698509951765,0.5793684210526315,5.0,0.002169293548019245,7.367355360523695e-05,8.366576884499821e-05,-1.7156888308862912,0.17983979882938356,1.7195239678242382,5.581870681685805,1.7161412049785614,5.563020437862052
0.8805698509951765,0.6319473684210526,0.01,0.002169293548019245,0.0,0.0,-4.910235835322437,0.007370749843211736,4.910888208153195,135.75994396197953,4.91031278604725,135.68184716058974
0.8805698509951765,0.6319473684210526,0.36642857142857144,0.002169293548019245,0.0,0.0,-3.1094090285760827,0.044627321020274426,3.1119057379847765,22.46381377738775,3.109703528269495,22.414398180170064
0.8805698509951765,0.6319473684210526,0.7228571428571429,0.002169293548019245,0.0,0.0,-2.7696639833213057,0.0626830637587592,2.7725086463542947,15.998718837128026,2.7699995259311745,15.95862644430494
0.8805698509951765,0.6319473684210526,1.0792857142857144,0.002169293548019245,0.0,0.0,-2.5692182122476708,0.07659540337099799,2.57226816402142,13.095493508277679,2.5695779697185097,13.060311430778288
0.8805698509951765,0.6319473684210526,1.4357142857142857,0.002169293548019245,1.0753918157021471e-15,1.2212453270876722e-15,-2.426519454127174,0.08834378268375691,2.4297155524033194,11.355651532775301,2.426896450328319,11.323683873195474
0.8805698509951765,0.6319473684210526,1.792142857142857,0.002169293548019245,6.764214520766505e-13,7.681633107381458e-13,-2.3156312856200185,0.09870385400651183,2.3189409512333845,10.164903475174295,2.3160216776716687,10.13527261254201
0.8805698509951765,0.6319473684210526,2.1485714285714286,0.002169293548019245,5.227264537764997e-11,5.936229285907757e-11,-2.224924758462009,0.1080755500995222,2.228327322162669,9.284323402172065,2.225326108320014,9.256500933730232
0.8805698509951765,0.6319473684210526,2.505,0.002169293548019245,1.1851727003936391e-09,1.345915601191905e-09,-2.148172703891158,0.11669720341119044,2.1516538740525544,8.599068419280206,2.1485833257847906,8.572705060337464
