theta1,theta2,theta1_over_pi,theta2_over_pi,S_cov
1.1309733552923256,0.8168140899333463,0.36,0.26,0.9056183477165932
1.1938052083641215,0.8168140899333463,0.38000000000000006,0.26,0.924161125305849
1.2566370614359172,0.8168140899333463,0.4,0.26,0.9373142545871881
1.3194689145077132,0.8168140899333463,0.42000000000000004,0.26,0.9470129116021099
1.3823007675795091,0.8168140899333463,0.44000000000000006,0.26,0.9544514883447807
1.4451326206513049,0.8168140899333463,0.46,0.26,0.9605070008957692
1.5079644737231008,0.8168140899333463,0.48000000000000004,0.26,0.966362618233402
1.5707963267948968,0.8168140899333463,0.5000000000000001,0.26,0.9731536996907573
1.6336281798666925,0.8168140899333463,0.52,0.26,0.9734824963127131
1.6964600329384885,0.8168140899333463,0.54,0.26,0.9746475848185047
1.7592918860102844,0.8168140899333463,0.56,0.26,0.9762000122927493
1.8221237390820801,0.8168140899333463,0.5800000000000001,0.26,0.9776765833934012
1.884955592153876,0.8168140899333463,0.6000000000000001,0.26,0.9790022969692993
1.9477874452256718,0.8168140899333463,0.62,0.26,0.9801705692277105
2.0106192982974678,0.8168140899333463,0.64,0.26,0.981192378058184
2.0734511513692637,0.8168140899333463,0.66,0.26,0.9820833435410838
2.1362830044410597,0.8168140899333463,0.6800000000000002,0.26,0.9828580702048277
2.199114857512855,0.8168140899333463,0.7,0.26,0.9835284068044473
2.261946710584651,0.8168140899333463,0.72,0.26,0.9841033152925392
2.324778563656447,0.8168140899333463,0.7400000000000001,0.26,0.984589115962693
2.387610416728243,0.8168140899333463,0.7600000000000001,0.26,0.984989732461374
2.450442269800039,0.8168140899333463,0.7800000000000001,0.26,0.9853068159606053
2.5132741228718345,0.8168140899333463,0.8,0.26,0.985539763203592
2.5761059759436304,0.8168140899333463,0.8200000000000001,0.26,0.985685555539664
2.6389378290154264,0.8168140899333463,0.8400000000000001,0.26,0.9857383387938351
2.7017696820872223,0.8168140899333463,0.8600000000000001,0.26,0.9856887798674796
2.7646015351590183,0.8168140899333463,0.8800000000000001,0.26,0.9855231893318614
2.8274333882308142,0.8168140899333463,0.9000000000000001,0.26,0.9852225910180162
2.8902652413026098,0.8168140899333463,0.92,0.26,0.984761595260299
2.9530970943744057,0.8168140899333463,0.9400000000000001,0.26,0.9841052209797123
3.0159289474462017,0.8168140899333463,0.9600000000000001,0.26,0.983190445136534
3.0787608005179976,0.8168140899333463,0.9800000000000001,0.26,0.9819793255670091
3.141592653589793,0.8168140899333463,1.0,0.26,0.9804670996458036
0.0,0.8796459430051422,0.0,0.28,0.9808743861843717
0.06283185307179587,0.8796459430051422,0.02,0.28,0.9790134444509182
0.12566370614359174,0.8796459430051422,0.04,0.28,0.9769048438261004
0.1884955592153876,0.8796459430051422,0.060000000000000005,0.28,0.9741923238253156
0.25132741228718347,0.8796459430051422,0.08,0.28,0.9706554276375512
0.3141592653589793,0.8796459430051422,0.1,0.28,0.9659501679161747
0.3769911184307752,0.8796459430051422,0.12000000000000001,0.28,0.9595693052176506
0.4398229715025711,0.8796459430051422,0.14,0.28,0.9507184639974366
0.5026548245743669,0.8796459430051422,0.16,0.28,0.938065461916678
0.5654866776461628,0.8796459430051422,0.18,0.28,0.9193689371947795
0.6283185307179586,0.8796459430051422,0.2,0.28,0.890988072782014
0.6911503837897546,0.8796459430051422,0.22000000000000003,0.28,0.8469364178665203
0.7539822368615504,0.8796459430051422,0.24000000000000002,0.28,0.7823742754849802
0.8168140899333463,0.8796459430051422,0.26,0.28,0.7200142757864489
0.8796459430051422,0.8796459430051422,0.28,0.28,0.7004407719001637
0.942477796076938,0.8796459430051422,0.30000000000000004,0.28,0.7272920681586261
1.0053096491487339,0.8796459430051422,0.32,0.28,0.7810338522244228
1.0681415022205298,0.8796459430051422,0.3400000000000001,0.28,0.8351006099503975
1.1309733552923256,0.8796459430051422,0.36,0.28,0.8756429143840192
1.1938052083641215,0.8796459430051422,0.38000000000000006,0.28,0.9033819584602596
1.2566370614359172,0.8796459430051422,0.4,0.28,0.9224731694181473
1.3194689145077132,0.8796459430051422,0.42000000000000004,0.28,0.9360791437006457
1.3823007675795091,0.8796459430051422,0.44000000000000006,0.28,0.9461780783324604
1.4451326206513049,0.8796459430051422,0.46,0.28,0.954101271091617
1.5079644737231008,0.8796459430051422,0.48000000000000004,0.28,0.9612969329581192
1.5707963267948968,0.8796459430051422,0.5000000000000001,0.28,0.9690502766699532
1.6336281798666925,0.8796459430051422,0.52,0.28,0.9701628981791488
1.6964600329384885,0.8796459430051422,0.54,0.28,0.9719132637499532
1.7592918860102844,0.8796459430051422,0.56,0.28,0.9739161823994543
1.8221237390820801,0.8796459430051422,0.5800000000000001,0.28,0.9757460503131551
1.884955592153876,0.8796459430051422,0.6000000000000001,0.28,0.9773521956478305
1.9477874452256718,0.8796459430051422,0.62,0.28,0.9787457802052932
2.0106192982974678,0.8796459430051422,0.64,0.28,0.9799505685089154
2.0734511513692637,0.8796459430051422,0.66,0.28,0.980991454487881
2.1362830044410597,0.8796459430051422,0.6800000000000002,0.28,0.9818900361029634
2.199114857512855,0.8796459430051422,0.7,0.28,0.9826635941431047
2.261946710584651,0.8796459430051422,0.72,0.28,0.9833253866418074
2.324778563656447,0.8796459430051422,0.7400000000000001,0.28,0.9838851755315609
2.387610416728243,0.8796459430051422,0.7600000000000001,0.28,0.9843497109825335
2.450442269800039,0.8796459430051422,0.7800000000000001,0.28,0.9847230796250303
2.5132741228718345,0.8796459430051422,0.8,0.28,0.9850069128175053
2.5761059759436304,0.8796459430051422,0.8200000000000001,0.28,0.9852003924462786
2.6389378290154264,0.8796459430051422,0.8400000000000001,0.28,0.9852999957729119
2.7017696820872223,0.8796459430051422,0.8600000000000001,0.28,0.9852989346327585
2.7646015351590183,0.8796459430051422,0.8800000000000001,0.28,0.985186420913503
2.8274333882308142,0.8796459430051422,0.9000000000000001,0.28,0.9849469960877765
2.8902652413026098,0.8796459430051422,0.92,0.28,0.9845599084624524
2.9530970943744057,0.8796459430051422,0.9400000000000001,0.28,0.9839967541562415
3.0159289474462017,0.8796459430051422,0.9600000000000001,0.28,0.983204271822296
3.0787608005179976,0.8796459430051422,0.9800000000000001,0.28,0.982156207998137
3.141592653589793,0.8796459430051422,1.0,0.28,0.9808743861843717
0.0,0.942477796076938,0.0,0.30000000000000004,0.9811986095137958
0.06283185307179587,0.942477796076938,0.02,0.30000000000000004,0.9795993376655004
0.12566370614359174,0.942477796076938,0.04,0.30000000000000004,0.9778348180298994
0.1884955592153876,0.942477796076938,0.060000000000000005,0.30000000000000004,0.9755918034646978
0.25132741228718347,0.942477796076938,0.08,0.30000000000000004,0.9727090052928484
0.3141592653589793,0.942477796076938,0.1,0.30000000000000004,0.9689429143494808
0.3769911184307752,0.942477796076938,0.12000000000000001,0.30000000000000004,0.9639462671021284
0.4398229715025711,0.942477796076938,0.14,0.30000000000000004,0.9571969394706918
0.5026548245743669,0.942477796076938,0.16,0.30000000000000004,0.947861426567754
0.5654866776461628,0.942477796076938,0.18,0.30000000000000004,0.9345798680451017
0.6283185307179586,0.942477796076938,0.2,0.30000000000000004,0.9152011537198694
0.6911503837897546,0.942477796076938,0.22000000000000003,0.30000000000000004,0.8861922829318954
0.7539822368615504,0.942477796076938,0.24000000000000002,0.30000000000000004,0.8419588301228298
0.8168140899333463,0.942477796076938,0.26,0.30000000000000004,0.7808663468753773
0.8796459430051422,0.942477796076938,0.28,0.30000000000000004,0.7272920681586261
0.942477796076938,0.942477796076938,0.30000000000000004,0.30000000000000004,0.7114701146024632
1.0053096491487339,0.942477796076938,0.32,0.30000000000000004,0.7346559714345051
1.0681415022205298,0.942477796076938,0.3400000000000001,0.30000000000000004,0.782320794736967
1.1309733552923256,0.942477796076938,0.36,0.30000000000000004,0.8332003810502169
1.1938052083641215,0.942477796076938,0.38000000000000006,0.30000000000000004,0.8733426650872221
1.2566370614359172,0.942477796076938,0.4,0.30000000000000004,0.9014874689918876
1.3194689145077132,0.942477796076938,0.42000000000000004,0.30000000000000004,0.9210564814870884
1.3823007675795091,0.942477796076938,0.44000000000000006,0.30000000000000004,0.9351041020985293
1.4451326206513049,0.942477796076938,0.46,0.30000000000000004,0.9457152829109959
1.5079644737231008,0.942477796076938,0.48000000000000004,0.30000000000000004,0.9547869928808446
1.5707963267948968,0.942477796076938,0.5000000000000001,0.30000000000000004,0.9638600417012965
1.6336281798666925,0.942477796076938,0.52,0.30000000000000004,0.9660141361967619
1.6964600329384885,0.942477796076938,0.54,0.30000000000000004,0.968530763157183
1.7592918860102844,0.942477796076938,0.56,0.30000000000000004,0.97111503455315
1.8221237390820801,0.942477796076938,0.5800000000000001,0.30000000000000004,0.9733950364960566
1.884955592153876,0.942477796076938,0.6000000000000001,0.30000000000000004,0.9753546620945682
1.9477874452256718,0.942477796076938,0.62,0.30000000000000004,0.9770297391813251
2.0106192982974678,0.942477796076938,0.64,0.30000000000000004,0.9784615375716483
2.0734511513692637,0.942477796076938,0.66,0.30000000000000004,0.9796875178973787
2.1362830044410597,0.942477796076938,0.6800000000000002,0.30000000000000004,0.9807385947104932
2.199114857512855,0.942477796076938,0.7,0.30000000000000004,0.9816391785827164
2.261946710584651,0.942477796076938,0.72,0.30000000000000004,0.9824080555039949
2.324778563656447,0.942477796076938,0.7400000000000001,0.30000000000000004,0.9830593265639727
2.387610416728243,0.942477796076938,0.7600000000000001,0.30000000000000004,0.9836032090775162
2.450442269800039,0.942477796076938,0.7800000000000001,0.30000000000000004,0.9840466564738952
2.5132741228718345,0.942477796076938,0.8,0.30000000000000004,0.9843938097228327
2.5761059759436304,0.942477796076938,0.8200000000000001,0.30000000000000004,0.9846462254338794
2.6389378290154264,0.942477796076938,0.8400000000000001,0.30000000000000004,0.9848027639755151
2.7017696820872223,0.942477796076938,0.8600000000000001,0.30000000000000004,0.9848591420828466
2.7646015351590183,0.942477796076938,0.8800000000000001,0.30000000000000004,0.9848072874957267
2.8274333882308142,0.942477796076938,0.9000000000000001,0.30000000000000004,0.9846348186822785
2.8902652413026098,0.942477796076938,0.92,0.30000000000000004,0.9843248847917501
2.9530970943744057,0.942477796076938,0.9400000000000001,0.30000000000000004,0.9838544469394405
3.0159289474462017,0.942477796076938,0.9600000000000001,0.30000000000000004,0.9831780895593611
3.0787608005179976,0.942477796076938,0.9800000000000001,0.30000000000000004,0.9822785058966541
3.141592653589793,0.942477796076938,1.0,0.30000000000000004,0.9811986095137958
0.0,1.0053096491487339,0.0,0.32,0.9814590141344726
0.06283185307179587,1.0053096491487339,0.02,0.32,0.9800864436869021
0.12566370614359174,1.0053096491487339,0.04,0.32,0.9786101847657682
0.1884955592153876,1.0053096491487339,0.060000000000000005,0.32,0.9767485266907784
0.25132741228718347,1.0053096491487339,0.08,0.32,0.9743801124251512
0.3141592653589793,1.0053096491487339,0.1,0.32,0.9713273273439167
0.3769911184307752,1.0053096491487339,0.12000000000000001,0.32,0.9673446328770461
0.4398229715025711,1.0053096491487339,0.14,0.32,0.9620746949981274
0.5026548245743669,1.0053096491487339,0.16,0.32,0.9549741381535386
0.5654866776461628,1.0053096491487339,0.18,0.32,0.9451893284241001
0.6283185307179586,1.0053096491487339,0.2,0.32,0.9314050456358625
0.6911503837897546,1.0053096491487339,0.22000000000000003,0.32,0.9115259025879339
0.7539822368615504,1.0053096491487339,0.24000000000000002,0.32,0.8820075134910869
0.8168140899333463,1.0053096491487339,0.26,0.32,0.8379365879029524
0.8796459430051422,1.0053096491487339,0.28,0.32,0.7810338522244229
0.942477796076938,1.0053096491487339,0.30000000000000004,0.32,0.7346559714345051
1.0053096491487339,1.0053096491487339,0.32,0.32,0.7212976221971011
1.0681415022205298,1.0053096491487339,0.3400000000000001,0.32,0.7415987967784462
1.1309733552923256,1.0053096491487339,0.36,0.32,0.7842787540284895
1.1938052083641215,1.0053096491487339,0.38000000000000006,0.32,0.8320046150860663
1.2566370614359172,1.0053096491487339,0.4,0.32,0.8714255999052539
1.3194689145077132,1.0053096491487339,0.42000000000000004,0.32,0.8998421865216882
1.3823007675795091,1.0053096491487339,0.44000000000000006,0.32,0.9198769832552206
1.4451326206513049,1.0053096491487339,0.46,0.32,0.9344797648108548
1.5079644737231008,1.0053096491487339,0.48000000000000004,0.32,0.9462586021786785
1.5707963267948968,1.0053096491487339,0.5000000000000001,0.32,0.9571900878684605
1.6336281798666925,1.0053096491487339,0.52,0.32,0.9607620673329295
1.6964600329384885,1.0053096491487339,0.54,0.32,0.9643039041730533
1.7592918860102844,1.0053096491487339,0.56,0.32,0.967653335951601
1.8221237390820801,1.0053096491487339,0.5800000000000001,0.32,0.9705173849721082
1.884955592153876,1.0053096491487339,0.6000000000000001,0.32,0.9729301406338277
1.9477874452256718,1.0053096491487339,0.62,0.32,0.9749623760998898
2.0106192982974678,1.0053096491487339,0.64,0.32,0.97667976787586
2.0734511513692637,1.0053096491487339,0.66,0.32,0.9781370722229747
2.1362830044410597,1.0053096491487339,0.6800000000000002,0.32,0.9793778354982328
2.199114857512855,1.0053096491487339,0.7,0.32,0.9804359437059469
2.261946710584651,1.0053096491487339,0.72,0.32,0.9813374132231311
2.324778563656447,1.0053096491487339,0.7400000000000001,0.32,0.9821019044593113
2.387610416728243,1.0053096491487339,0.7600000000000001,0.32,0.9827439789683791
2.450442269800039,1.0053096491487339,0.7800000000000001,0.32,0.9832740498520681
2.5132741228718345,1.0053096491487339,0.8,0.32,0.9836991565474246
2.5761059759436304,1.0053096491487339,0.8200000000000001,0.32,0.9840234706121453
2.6389378290154264,1.0053096491487339,0.8400000000000001,0.32,0.9842483782403993
2.7017696820872223,1.0053096491487339,0.8600000000000001,0.32,0.984372134484004
2.7646015351590183,1.0053096491487339,0.8800000000000001,0.32,0.9843892913346285
2.8274333882308142,1.0053096491487339,0.9000000000000001,0.32,0.9842902704727985
2.8902652413026098,1.0053096491487339,0.92,0.32,0.9840615420768931
2.9530970943744057,1.0053096491487339,0.9400000000000001,0.32,0.983684544939473
3.0159289474462017,1.0053096491487339,0.9600000000000001,0.32,0.9831203049950622
3.0787608005179976,1.0053096491487339,0.9800000000000001,0.32,0.9823584587080603
3.141592653589793,1.0053096491487339,1.0,0.32,0.9814590141344725
0.0,1.0681415022205298,0.0,0.3400000000000001,0.9816695458245461
0.06283185307179587,1.0681415022205298,0.02,0.3400000000000001,0.9804970286645763
0.12566370614359174,1.0681415022205298,0.04,0.3400000000000001,0.9792670527119072
0.1884955592153876,1.0681415022205298,0.060000000000000005,0.3400000000000001,0.9777218569411781
0.25132741228718347,1.0681415022205298,0.08,0.3400000000000001,0.9757677965354185
0.3141592653589793,1.0681415022205298,0.1,0.3400000000000001,0.9732719380956515
0.3769911184307752,1.0681415022205298,0.12000000000000001,0.3400000000000001,0.970056217454784
0.4398229715025711,1.0681415022205298,0.14,0.3400000000000001,0.9658682501908615
0.5026548245743669,1.0681415022205298,0.16,0.3400000000000001,0.9603406547670036
0.5654866776461628,1.0681415022205298,0.18,0.3400000000000001,0.9529185789483018
0.6283185307179586,1.0681415022205298,0.2,0.3400000000000001,0.9427696568672304
0.6911503837897546,1.0681415022205298,0.22000000000000003,0.3400000000000001,0.9286113699138344
0.7539822368615504,1.0681415022205298,0.24000000000000002,0.3400000000000001,0.9083240116006358
0.8168140899333463,1.0681415022205298,0.26,0.3400000000000001,0.8784738571065264
0.8796459430051422,1.0681415022205298,0.28,0.3400000000000001,0.8351006099503976
0.942477796076938,1.0681415022205298,0.30000000000000004,0.3400000000000001,0.7823207947369671
1.0053096491487339,1.0681415022205298,0.32,0.3400000000000001,0.7415987967784462
1.0681415022205298,1.0681415022205298,0.3400000000000001,0.3400000000000001,0.7301048981325323
1.1309733552923256,1.0681415022205298,0.36,0.3400000000000001,0.7480217272238417
1.1938052083641215,1.0681415022205298,0.38000000000000006,0.3400000000000001,0.7865054919594536
1.2566370614359172,1.0681415022205298,0.4,0.3400000000000001,0.8312257060896493
1.3194689145077132,1.0681415022205298,0.42000000000000004,0.3400000000000001,0.8697721358951792
1.3823007675795091,1.0681415022205298,0.44000000000000006,0.3400000000000001,0.8984127823712182
1.4451326206513049,1.0681415022205298,0.46,0.3400000000000001,0.9190184414405773
1.5079644737231008,1.0681415022205298,0.48000000000000004,0.3400000000000001,0.9348193093444798
1.5707963267948968,1.0681415022205298,0.5000000000000001,0.3400000000000001,0.9484465467476386
1.6336281798666925,1.0681415022205298,0.52,0.3400000000000001,0.954003305190353
1.6964600329384885,1.0681415022205298,0.54,0.3400000000000001,0.9589505565034471
1.7592918860102844,1.0681415022205298,0.56,0.3400000000000001,0.963328964768933
1.8221237390820801,1.0681415022205298,0.5800000000000001,0.3400000000000001,0.9669656670173613
1.884955592153876,1.0681415022205298,0.6000000000000001,0.3400000000000001,0.969969606621425
1.9477874452256718,1.0681415022205298,0.62,0.3400000000000001,0.9724622487504743
2.0106192982974678,1.0681415022205298,0.64,0.3400000000000001,0.9745440334184906
2.0734511513692637,1.0681415022205298,0.66,0.3400000000000001,0.9762939759342418
2.1362830044410597,1.0681415022205298,0.6800000000000002,0.3400000000000001,0.9777730395977082
2.199114857512855,1.0681415022205298,0.7,0.3400000000000001,0.9790279413349356
2.261946710584651,1.0681415022205298,0.72,0.3400000000000001,0.9800943095580261
2.324778563656447,1.0681415022205298,0.7400000000000001,0.3400000000000001,0.9809990953920382
2.387610416728243,1.0681415022205298,0.7600000000000001,0.3400000000000001,0.9817624020628994
2.450442269800039,1.0681415022205298,0.7800000000000001,0.3400000000000001,0.982398943997228
2.5132741228718345,1.0681415022205298,0.8,0.3400000000000001,0.9829192285542212
2.5761059759436304,1.0681415022205298,0.8200000000000001,0.3400000000000001,0.9833304051542956
2.6389378290154264,1.0681415022205298,0.8400000000000001,0.3400000000000001,0.9836366356618707
2.7017696820872223,1.0681415022205298,0.8600000000000001,0.3400000000000001,0.9838388590091373
2.7646015351590183,1.0681415022205298,0.8800000000000001,0.3400000000000001,0.9839342505954007
2.8274333882308142,1.0681415022205298,0.9000000000000001,0.3400000000000001,0.9839158884787292
2.8902652413026098,1.0681415022205298,0.92,0.3400000000000001,0.9837731762813999
2.9530970943744057,1.0681415022205298,0.9400000000000001,0.3400000000000001,0.983491372586893
3.0159289474462017,1.0681415022205298,0.9600000000000001,0.3400000000000001,0.9830369192127463
3.0787608005179976,1.0681415022205298,0.9800000000000001,0.3400000000000001,0.9824049314890276
3.141592653589793,1.0681415022205298,1.0,0.3400000000000001,0.9816695458245461
0.0,1.1309733552923256,0.0,0.36,0.9818410480900693
0.06283185307179587,1.1309733552923256,0.02,0.36,0.9808479928554027
0.12566370614359174,1.1309733552923256,0.04,0.36,0.9798321583984301
0.1884955592153876,1.1309733552923256,0.060000000000000005,0.36,0.9785545267046667
0.25132741228718347,1.1309733552923256,0.08,0.36,0.9769412274586678
0.3141592653589793,1.1309733552923256,0.1,0.36,0.9748904237316246
0.3769911184307752,1.1309733552923256,0.12000000000000001,0.36,0.9722704195583034
0.4398229715025711,1.1309733552923256,0.14,0.36,0.9688986581895909
0.5026548245743669,1.1309733552923256,0.16,0.36,0.9645191011736813
0.5654866776461628,1.1309733552923256,0.18,0.36,0.958759207381992
0.6283185307179586,1.1309733552923256,0.2,0.36,0.9510736819540311
0.6911503837897546,1.1309733552923256,0.22000000000000003,0.36,0.9406485953470773
0.7539822368615504,1.1309733552923256,0.24000000000000002,0.36,0.9261949556912376
0.8168140899333463,1.1309733552923256,0.26,0.36,0.9056183477165932
0.8796459430051422,1.1309733552923256,0.28,0.36,0.8756429143840193
0.942477796076938,1.1309733552923256,0.30000000000000004,0.36,0.8332003810502169
1.0053096491487339,1.1309733552923256,0.32,0.36,0.7842787540284895
1.0681415022205298,1.1309733552923256,0.3400000000000001,0.36,0.7480217272238417
1.1309733552923256,1.1309733552923256,0.36,0.36,0.7377555840056426
1.1938052083641215,1.1309733552923256,0.38000000000000006,0.36,0.7536522092292065
1.2566370614359172,1.1309733552923256,0.4,0.36,0.7886257442506011
1.3194689145077132,1.1309733552923256,0.42000000000000004,0.36,0.8306514973899173
1.3823007675795091,1.1309733552923256,0.44000000000000006,0.36,0.8683374572167467
1.4451326206513049,1.1309733552923256,0.46,0.36,0.8972805166902258
1.5079644737231008,1.1309733552923256,0.48000000000000004,0.36,0.9190719708617849
1.5707963267948968,1.1309733552923256,0.5000000000000001,0.36,0.9367105751604944
1.6336281798666925,1.1309733552923256,0.52,0.36,0.945129413410372
1.6964600329384885,1.1309733552923256,0.54,0.36,0.9520570668618403
1.7592918860102844,1.1309733552923256,0.56,0.36,0.9578527714944319
1.8221237390820801,1.1309733552923256,0.5800000000000001,0.36,0.9625331317682275
1.884955592153876,1.1309733552923256,0.6000000000000001,0.36,0.9663226953973633
1.9477874452256718,1.1309733552923256,0.62,0.36,0.9694186417303625
2.0106192982974678,1.1309733552923256,0.64,0.36,0.9719721114940502
2.0734511513692637,1.1309733552923256,0.66,0.36,0.9740968617623694
2.1362830044410597,1.1309733552923256,0.6800000000000002,0.36,0.9758783472006132
2.199114857512855,1.1309733552923256,0.7,0.36,0.9773809865523844
2.261946710584651,1.1309733552923256,0.72,0.36,0.9786534590006875
2.324778563656447,1.1309733552923256,0.7400000000000001,0.36,0.9797324458475343
2.387610416728243,1.1309733552923256,0.7600000000000001,0.36,0.9806453276139854
2.450442269800039,1.1309733552923256,0.7800000000000001,0.36,0.9814123043283013
2.5132741228718345,1.1309733552923256,0.8,0.36,0.9820481596121716
2.5761059759436304,1.1309733552923256,0.8200000000000001,0.36,0.9825635930749209
2.6389378290154264,1.1309733552923256,0.8400000000000001,0.36,0.982965936528361
2.7017696820872223,1.1309733552923256,0.8600000000000001,0.36,0.9832590834539352
2.7646015351590183,1.1309733552923256,0.8800000000000001,0.36,0.9834429863712878
2.8274333882308142,1.1309733552923256,0.9000000000000001,0.36,0.9835133327283333
2.8902652413026098,1.1309733552923256,0.92,0.36,0.9834622497959821
2.9530970943744057,1.1309733552923256,0.9400000000000001,0.36,0.9832783343453753
3.0159289474462017,1.1309733552923256,0.9600000000000001,0.36,0.9829327128062367
3.0787608005179976,1.1309733552923256,0.9800000000000001,0.36,0.9824249392803331
3.141592653589793,1.1309733552923256,1.0,0.36,0.9818410480900693
0.0,1.1938052083641215,0.0,0.38000000000000006,0.981983817589126
0.06283185307179587,1.1938052083641215,0.02,0.38000000000000006,0.9811541952782834
0.12566370614359174,1.1938052083641215,0.04,0.38000000000000006,0.9803275345185345
0.1884955592153876,1.1938052083641215,0.060000000000000005,0.38000000000000006,0.9792799462235434
0.25132741228718347,1.1938052083641215,0.08,0.38000000000000006,0.9779520084048725
0.3141592653589793,1.1938052083641215,0.1,0.38000000000000006,0.9762640403701636
0.3769911184307752,1.1938052083641215,0.12000000000000001,0.38000000000000006,0.9741170907976191
0.4398229715025711,1.1938052083641215,0.14,0.38000000000000006,0.9713768016970881
0.5026548245743669,1.1938052083641215,0.16,0.38000000000000006,0.9678603448998775
0.5654866776461628,1.1938052083641215,0.18,0.38000000000000006,0.963310396858652
0.6283185307179586,1.1938052083641215,0.2,0.38000000000000006,0.9573584659201831
0.6911503837897546,1.1938052083641215,0.22000000000000003,0.38000000000000006,0.9494692756437044
0.7539822368615504,1.1938052083641215,0.24000000000000002,0.38000000000000006,0.9388300090094182
0.8168140899333463,1.1938052083641215,0.26,0.38000000000000006,0.9241611253058489
0.8796459430051422,1.1938052083641215,0.28,0.38000000000000006,0.9033819584602595
0.942477796076938,1.1938052083641215,0.30000000000000004,0.38000000000000006,0.8733426650872221
1.0053096491487339,1.1938052083641215,0.32,0.38000000000000006,0.8320046150860663
1.0681415022205298,1.1938052083641215,0.3400000000000001,0.38000000000000006,0.7865054919594536
1.1309733552923256,1.1938052083641215,0.36,0.38000000000000006,0.7536522092292066
1.1938052083641215,1.1938052083641215,0.38000000000000006,0.38000000000000006,0.744213643230327
1.2566370614359172,1.1938052083641215,0.4,0.38000000000000006,0.7584171795611739
1.3194689145077132,1.1938052083641215,0.42000000000000004,0.38000000000000006,0.7904403606568562
1.3823007675795091,1.1938052083641215,0.44000000000000006,0.38000000000000006,0.8301536803507245
1.4451326206513049,1.1938052083641215,0.46,0.38000000000000006,0.8671732341330113
1.5079644737231008,1.1938052083641215,0.48000000000000004,0.38000000000000006,0.8970052710553525
1.5707963267948968,1.1938052083641215,0.5000000000000001,0.38000000000000006,0.9205600613285
1.6336281798666925,1.1938052083641215,0.52,0.38000000000000006,0.9332004778776184
1.6964600329384885,1.1938052083641215,0.54,0.38000000000000006,0.94300069077528
1.7592918860102844,1.1938052083641215,0.56,0.38000000000000006,0.9508020906271749
1.8221237390820801,1.1938052083641215,0.5800000000000001,0.38000000000000006,0.956925226263459
1.884955592153876,1.1938052083641215,0.6000000000000001,0.38000000000000006,0.9617796577406186
1.9477874452256718,1.1938052083641215,0.62,0.38000000000000006,0.9656798662454144
2.0106192982974678,1.1938052083641215,0.64,0.38000000000000006,0.9688531858371396
2.0734511513692637,1.1938052083641215,0.66,0.38000000000000006,0.9714643109400414
2.1362830044410597,1.1938052083641215,0.6800000000000002,0.38000000000000006,0.9736338071756493
2.199114857512855,1.1938052083641215,0.7,0.38000000000000006,0.9754510207813406
2.261946710584651,1.1938052083641215,0.72,0.38000000000000006,0.9769827112556605
2.324778563656447,1.1938052083641215,0.7400000000000001,0.38000000000000006,0.9782788149038685
2.387610416728243,1.1938052083641215,0.7600000000000001,0.38000000000000006,0.9793764731637137
2.450442269800039,1.1938052083641215,0.7800000000000001,0.38000000000000006,0.9803030965200544
2.5132741228718345,1.1938052083641215,0.8,0.38000000000000006,0.9810789316664942
2.5761059759436304,1.1938052083641215,0.8200000000000001,0.38000000000000006,0.9817190648462707
2.6389378290154264,1.1938052083641215,0.8400000000000001,0.38000000000000006,0.9822346032641326
2.7017696820872223,1.1938052083641215,0.8600000000000001,0.38000000000000006,0.9826328613280524
2.7646015351590183,1.1938052083641215,0.8800000000000001,0.38000000000000006,0.9829168532228236
2.8274333882308142,1.1938052083641215,0.9000000000000001,0.38000000000000006,0.9830849995166288
2.8902652413026098,1.1938052083641215,0.92,0.38000000000000006,0.9831320617710393
2.9530970943744057,1.1938052083641215,0.9400000000000001,0.38000000000000006,0.9830496913640171
3.0159289474462017,1.1938052083641215,0.9600000000000001,0.38000000000000006,0.982813179806433
3.0787608005179976,1.1938052083641215,0.9800000000000001,0.38000000000000006,0.9824257921709252
3.141592653589793,1.1938052083641215,1.0,0.38000000000000006,0.981983817589126
0.0,1.2566370614359172,0.0,0.4,0.9821119327673092
0.06283185307179587,1.2566370614359172,0.02,0.4,0.9814332985678672
0.12566370614359174,1.2566370614359172,0.04,0.4,0.980776248936511
0.1884955592153876,1.2566370614359172,0.060000000000000005,0.4,0.979929494792331
0.25132741228718347,1.2566370614359172,0.08,0.4,0.9788444245979693
0.3141592653589793,1.2566370614359172,0.1,0.4,0.9774574828517134
0.3769911184307752,1.2566370614359172,0.12000000000000001,0.4,0.9756933709371953
0.4398229715025711,1.2566370614359172,0.14,0.4,0.9734519673008236
0.5026548245743669,1.2566370614359172,0.16,0.4,0.9706001925657894
0.5654866776461628,1.2566370614359172,0.18,0.4,0.966956021310355
0.6283185307179586,1.2566370614359172,0.2,0.4,0.9622637987663517
0.6911503837897546,1.2566370614359172,0.22000000000000003,0.4,0.9561604652125522
0.7539822368615504,1.2566370614359172,0.24000000000000002,0.4,0.9481136441815122
0.8168140899333463,1.2566370614359172,0.26,0.4,0.9373142545871882
0.8796459430051422,1.2566370614359172,0.28,0.4,0.9224731694181473
0.942477796076938,1.2566370614359172,0.30000000000000004,0.4,0.9014874689918876
1.0053096491487339,1.2566370614359172,0.32,0.4,0.8714255999052539
1.0681415022205298,1.2566370614359172,0.3400000000000001,0.4,0.8312257060896493
